"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"atuante";1,49478316864062;1,84592014763745;0,0465283484465452;0,326532004178372;0,623335913610211;0,769762695900222;0,0194026740440736;0,136166321254874;0,429760034121868;0,558146435634995;0,00031007217173246;0,0117834580714038;0,00189782847218401;0,00289418560995514;1,83880567029711e-06;9,05632642293975e-05;0,000849377123442809;1,37163955163088;0,001598013923781
"atinente";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00371903240600306;0,00493505175391623;0,0012428752802071;0,00151905624359035;0,000849377123442809;2,0349922838532;0,00351743510363143
"apto";0,900439360998683;-0,515340689780364;0,54114857498331;-0,85713692579986;0,620787112298802;-0,355289731341823;0,373082381489754;-0,590933248877318;0,483428749399432;0,134854396264865;0,130021286675755;0,251695567659946;0,000688667363676996;0,00022557420148072;0,000248733108895641;0,000624023535874548;0,000849377123442809;0,779045901879992;0,000515497608071356
"alto";0,368098529603873;-2,13437515513215;0,976738719864121;0,0417191946109651;0,154903911926903;-0,89819174612123;0,411033015535947;0,0175563495312867;0,0286669232270618;0,820818507378503;0,150302988535838;0,000211580858598784;0,000115087650761495;0,00386938615756968;0,000810321512074011;1,4783334079736e-06;0,000849377123442809;1,30782114348947;0,00145277135619319
"alimento";-0,907754937652075;0,155323203928578;-1,14440248138718;0,197755683998861;-0,612438688864378;0,104792533115025;-0,772098642665313;0,133420625766027;0,447281172470394;0,0111524110179048;0,529369418485056;0,0121969980266459;0,000699902910672471;2,04914759444836e-05;0,00111239272882655;3,32168549438198e-05;0,000849377123442809;0,816494238260118;0,000566248166289896
"ajuizado";0,237353903953988;-0,0253376061891633;-2,2207058492817;1,5717190143481;0,0869083471952347;-0,00927749423582606;-0,813122816826625;0,575492964374397;0,0109421993815707;0,000106192962625422;0,713266500728753;0,275685106927052;4,78512534446763e-05;5,45295261096088e-07;0,00418873256146713;0,00209821686868348;0,000849377123442809;1,36495671901384;0,00158248033248671
"afinidade";1,43278019239349;1,10369377557142;0,105558430102499;-1,75599304621069;0,567881972232028;0,437448675895415;0,0418380501004728;-0,695987283745185;0,421506202093341;0,213007417078867;0,0017036821209744;0,363782698706817;0,00174365153996189;0,00103466020688145;9,464254387631e-06;0,00261906419451326;0,000849377123442809;1,32755461759736;0,00149694331486756
"afetividade";1,43278019239349;1,10369377557142;0,105558430102499;-1,75599304621069;0,567881972232028;0,437448675895415;0,0418380501004728;-0,695987283745185;0,421506202093341;0,213007417078867;0,0017036821209744;0,363782698706817;0,00174365153996189;0,00103466020688145;9,464254387631e-06;0,00261906419451326;0,000849377123442809;1,32755461759736;0,00149694331486756
"acordo";-0,842382624827132;-0,899195570542913;0,454319803185735;-0,567244225869705;-0,588872368940968;-0,628587782037281;0,317594844520541;-0,396535304992226;0,408576511581396;0,396474829691079;0,0884984816129887;0,106450177114535;0,000602725215127958;0,000686766144465454;0,000175316945271851;0,000273300689509502;0,000849377123442809;0,792770563124189;0,000533820922216515
"abuso";0,900439360998683;-0,515340689780364;0,54114857498331;-0,85713692579986;0,620787112298802;-0,355289731341823;0,373082381489754;-0,590933248877318;0,483428749399432;0,134854396264865;0,130021286675755;0,251695567659946;0,000688667363676996;0,00022557420148072;0,000248733108895641;0,000624023535874548;0,000849377123442809;0,779045901879992;0,000515497608071356
"de";-0,0279467189245015;-0,11389636490848;0,136957300727177;0,0147885338792827;-0,154476271498651;-0,62956534668141;0,757035315237139;0,0817440351683008;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0968524848831853;NA
"a";-0,0123878388194151;-0,309897199464986;0,261986660590043;0,0493139265166535;-0,0302901419779143;-0,757745584777934;0,640597061462798;0,120580018633823;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,220574197688886;NA
"em";0,0231304511081818;-0,121945364760464;0,0389729134311324;0,0280175622759011;0,173812176721452;-0,9163500180336;0,292859265258588;0,210536035930602;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0731364111593855;NA
"o";0,0123027460153827;-0,119625685177422;0,0970183417916916;-0,0577927243084797;0,0745768635923888;-0,725147734860812;0,58810639776779;-0,350328301665095;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0877253972456988;NA
"que";-0,0139766810468751;-0,156408761303225;0,117875162077769;0,157012507434158;-0,055593380317377;-0,622128509832746;0,468857999505324;0,624529958943556;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,128374111001804;NA
"ser";-0,818864540892581;-0,0377102223867278;0,330678881706483;0,378200565952311;-0,851716235739425;-0,0392231035246814;0,343945253824972;0,393373441273089;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,549809841967306;NA
"por";0,248505204788359;-0,0900410317619724;0,570330745883028;0,133115009135469;0,386753824071596;-0,140132732378594;0,88761761406053;0,207169660161902;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,340854434613289;NA
"com";0,184146114908419;-0,0494329740756327;0,303523961232045;0,0374079629086189;0,510966177930552;-0,137165955631092;0,842214230032548;0,103799115398611;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,195294962413957;NA
"ao";-0,0509525484340072;-0,245541451096765;0,376024018166969;-0,0856826473696314;-0,110760561704615;-0,533757581928764;0,817400360661889;-0,186256790733253;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,243202391435874;NA
"não";0,190856924618277;-0,0552440499511936;-0,0581820411395181;0,312774763830415;0,50883155068624;-0,147282660343999;-0,155115452448596;0,833868974959434;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,188082118561772;NA
"para";-0,208386253305562;-0,04359764139721;-0,468926125991869;1,23067799236632;-0,156201507113793;-0,032679781822581;-0,351496158902374;0,922487707946445;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,62487302040538;NA
"se";0,0577927334241656;-0,315577909355494;0,163370616465057;-0,364615968961471;0,11278607853021;-0,615869725450389;0,318827819458217;-0,711570518854567;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,258329732393083;NA
"ir";0,0985323550796046;-0,0734607976811264;0,367302792424122;0,401095789478689;0,176714624480268;-0,131749588911717;0,658745799604034;0,719352457992905;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,273826106857426;NA
"sua";-0,442763498437202;-0,0647510219127402;0,276960606081977;-0,539270933949239;-0,587614186225668;-0,0859344078336029;0,367568649479609;-0,71569416206671;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,391623725550769;NA
"estar";0,175433451703694;-0,303660464975607;0,525627372309668;-0,1655512460545;0,268572982403358;-0,464877113939679;0,804688670507846;-0,253444206117236;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,345980578582339;NA
"seu";-0,309227727508196;-0,0524337034585879;0,365597332327782;-0,318959876785722;-0,535249352023131;-0,0907586975674369;0,632820791352367;-0,55209495198457;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,30433576971701;NA
"haver";0,541393616318431;0,241064333776838;0,491448590921372;-0,234927282265715;0,672587122370905;0,299480381138921;0,610539141205217;-0,291856165242588;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,447808697169034;NA
"como";0,0690243769715693;-0,770281788648297;1,19411848864664;-0,136526378557241;0,0482952914846287;-0,538954281664773;0,835506280630797;-0,0955254004027966;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,756764317251645;NA
"todo";-0,397553589185376;-0,816104517361972;0,589106054307896;1,02409361454989;-0,266827162558121;-0,54774716828684;0,395391970272189;0,687343796654343;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,757646327472552;NA
"poder";-0,345200411828641;-0,303495955454379;0,388448080891221;1,21326161862949;-0,254889330161307;-0,22409556345151;0,286822575373862;0,895848992892874;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,646707586840226;NA
"um";-0,566095581390953;-0,22805347095118;0,884154610069003;0,016728392251974;-0,52686120208711;-0,212247771922631;0,822876517684932;0,0155689977816184;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,585408276102917;NA
"ter";0,823340320239877;0,0313837809704176;-0,714217220012638;-1,07814701806063;0,536930209737903;0,0204665066007035;-0,465767061703089;-0,703098937711362;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,790415245989589;NA
"ele";0,226968614639858;-1,39116540675545;1,68386383462236;0,417462774660796;0,101538705269573;-0,622364173310512;0,753308354501397;0,186759872965524;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,18968785601973;NA
"desde";1,16479221900795;0,924737351413474;0,830002618799902;-0,664445370002898;0,637129274570094;0,50582174937238;0,454002832245612;-0,363444732608156;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01583905140257;NA
"sob";0,383701529788304;-0,0666733558154823;1,14898179192649;0,120965130533788;0,314714203983297;-0,0546858703272343;0,942401481268396;0,0992162965487273;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,642985166953682;NA
"qualquer";-0,229490232221497;0,403188249574221;0,268499784752539;-1,18356587813933;-0,176627813832379;0,310314989861809;0,206651627549588;-0,910934864454625;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,616316348718944;NA
"qual";0,308357148914883;0,734120094123958;-0,453610700414311;0,582801037780857;0,283933608587658;0,675973844598177;-0,417682299618622;0,536640069244601;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,571457794510067;NA
"estado";-2,57891596787583;0,98298419815471;0,425780009212647;-0,301295523733198;-0,918168838445571;0,34997086786564;0,151590025174075;-0,107269939967381;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,66499783395839;NA
"uma";0,336085410045322;-0,284606296823597;0,215302468355155;0,305726498349605;0,581729129097278;-0,492624101606986;0,372666333215264;0,529180988853079;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,312669682838768;NA
"outro";0,332746452786758;-0,193561291123555;-0,0115192043078273;0,610137186203018;0,461176412363996;-0,268270032829201;-0,015965265058366;0,845631489761651;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,35923632075069;NA
"fim";-0,887087278903032;0,402731994617254;-1,16407917527249;0,891930700795213;-0,503853042777453;0,228746083657815;-0,661180526926512;0,506604037990514;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,930219496866092;NA
"sem";-0,799924195136442;-1,0032930380114;0,967550537491388;-0,12806917902954;-0,496184359112707;-0,62233186106218;0,6001611731127;-0,0794399318150688;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,892993219176483;NA
"fazer";0,368518658599047;-0,256645172973952;0,816925787557375;0,249544000648615;0,38186663977889;-0,26594102505313;0,846515361336617;0,258582643730794;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,512078769616717;NA
"entre";1,31845933703496;0,707326943674346;0,744309185483102;-0,323024275770562;0,774628455271223;0,415572602324137;0,437300611706063;-0,189784992776475;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,976837845754678;NA
"mais";0,176825546164032;-0,771496347075106;1,42068891729589;1,04089306469306;0,0915778004595428;-0,399557304136192;0,735773585919065;0,539077635817153;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,981785497701997;NA
"c";0,175350927706857;-0,767563978255192;-2,16167576762575;-0,510806036040962;0,0744077439275833;-0,325705171275328;-0,917277251254992;-0,216753485273483;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22724302976173;NA
"quanto";-0,269828204024101;-0,989525975601784;-0,0838318807615266;0,119737439304914;-0,260447353627376;-0,955124104328294;-0,0809173806456316;0,115574646134093;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5770423830517;NA
"i";-0,682164984032649;0,87174088883493;-1,35719018702806;2,4765612101521;-0,224895778708655;0,287395059282789;-0,447437718311281;0,816471344782696;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,47451769079897;NA
"após";0,900439360998684;-0,515340689780364;0,541148574983309;-0,857136925799861;0,620787112298803;-0,355289731341823;0,373082381489753;-0,590933248877318;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,779045901879992;NA
"ver";-1,46480861439333;0,431210202003955;-0,621008317853901;0,0314052814215077;-0,888457494791653;0,261544021544213;-0,37666319606795;0,0190483981189145;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,968439720183975;NA
"tal";1,45368731518661;0,467594480095599;1,73236866199562;-0,258696681608029;0,625574568028367;0,201222925894971;0,745501295961073;-0,111326599026243;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28635097334022;NA
"sobre";0,894729442222057;-1,23239170852377;2,18973831412047;0,685102244823339;0,32490217199299;-0,447517119645819;0,795157397064216;0,248780465776975;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,46541018759819;NA
"lhe";-2,22810877879382;0,332486507788164;1,34098836025471;-0,010923360950049;-0,849867165955248;0,126820274118417;0,511492970251479;-0,00416649577510749;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52155982804307;NA
"dois";-0,637699067804375;0,00696862318053952;1,62817413583853;0,0891745583081588;-0,364214476618448;0,00398004885468953;0,929912901974066;0,0509310217336725;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,929070753617686;NA
"ambos";1,05785764290648;-0,316450757672192;1,06990742717393;-0,509898093673829;0,65306052905575;-0,195358515969776;0,660499373536837;-0,314781786615676;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,893495152120956;NA
"ela";0,775654929817869;-0,842535613643644;1,29584346510885;1,2789306088061;0,360618395818271;-0,391712641449048;0,602465057147086;0,594601912243162;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,10863183143332;NA
"v";0,495473818675949;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028159;-0,644492944757116;0,662869775954887;0,358047574340241;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00603640964307;NA
"três";-0,310041793432324;0,719838894808868;0,0187296583049228;-1,46610034628053;-0,186484937694793;0,432971019689389;0,0112655752741306;-0,881834763964226;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,800928489687272;NA
"tanto";0,368098529603874;-2,13437515513215;0,976738719864121;0,0417191946109664;0,154903911926904;-0,89819174612123;0,411033015535947;0,0175563495312872;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30782114348947;NA
"segundo";-0,603449980755419;-1,05184426548749;-0,184921569103147;-1,07376594100978;-0,370159161004098;-0,64520640191656;-0,113431792283917;-0,658653264586069;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,849517415974774;NA
"primeiro";-0,842382624827134;-0,899195570542914;0,454319803185735;-0,567244225869704;-0,588872368940969;-0,628587782037281;0,317594844520541;-0,396535304992225;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,792770563124189;NA
"isso";-1,32024791297056;-0,59389818065376;1,7328025477635;0,445799204410454;-0,573635400102616;-0,258043218347531;0,752886539732262;0,19369559495234;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26090537995896;NA
"esta";-1,36927714758927;0,196990900199859;0,533760834333818;1,01954913681188;-0,760931921057131;0,109471383776292;0,296620488970959;0,566581779775027;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,991632270549595;NA
"contra";-0,55694774857007;-0,495174486437969;-0,229194130345111;0,48812784678201;-0,605454063665446;-0,538300775624016;-0,249155361417638;0,530640422160267;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,501506957006916;NA
"terceiro";1,43278019239349;1,10369377557142;0,105558430102496;-1,75599304621069;0,567881972232028;0,437448675895414;0,0418380501004716;-0,695987283745186;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,32755461759736;NA
"somente";-0,248038817185192;1,4620652668749;-0,0403004233510295;0,616424704108527;-0,154399434127707;0,910107750170064;-0,0250862450930824;0,383712624406023;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,87205518316608;NA
"essa";1,56015548146557;0,791401373165955;1,64525063301945;-0,438467905690195;0,639091125171278;0,324184095782307;0,673948904924169;-0,17961091091755;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35765142221501;NA
"*cod_10778083";-1,41830638220798;0,987879981053477;-0,665280879095865;1,5932990692133;-0,580537350285909;0,40435637447282;-0,272310978496012;0,652164885850777;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29452004494324;NA
"*ori_outra";-0,0798328644149762;-0,97597910569368;-0,208298492333383;-0,445723976874749;-0,072847766782157;-0,890584332615952;-0,190073099615985;-0,406724681051229;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,59064103022938;NA
"*tipo_proc_agravo_de_instrumento";-0,343427517679592;-0,611562204405621;-0,172387723553784;0,0328332418616314;-0,474995604603997;-0,845853474402187;-0,23842996487;0,0454117528919891;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,407643160794049;NA
"*ano_2024";0,0902390471082272;-1,0258712310167;0,175017608759196;0,218993553220006;0,084548352132556;-0,961177282586257;0,163980570373524;0,20518328424056;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,587795120922516;NA
"*rel_ricardo_moreira_lins_pastl";-1,41830638220798;0,987879981053477;-0,665280879095865;1,5932990692133;-0,580537350285909;0,40435637447282;-0,272310978496012;0,652164885850777;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29452004494324;NA
"*cod_10782026";0,304410885067837;-1,97822895392941;0,206892618405643;-0,61704337564928;0,144636459435966;-0,939927071879523;0,0983020557985635;-0,293179296635337;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,15336670879019;NA
"*rel_eduardo_augusto_dias_bainy";0,303400084094494;-1,43920540996816;-0,290433091463016;0,237214112428007;0,199882974450374;-0,948162750343569;-0,191340191528638;0,15627900208145;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,840282271481276;NA
"*cod_10782763";0,299356880201121;0,716888765876867;-2,27973593093765;3,65424406473715;0,0684001077340183;0,163802043855952;-0,520897275440886;0,8349588876878;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08992371990348;NA
"*rel_glaucia_dipp_dreher";0,299356880201121;0,716888765876867;-2,27973593093765;3,65424406473715;0,0684001077340183;0,163802043855952;-0,520897275440886;0,8349588876878;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08992371990348;NA
"*cod_10726012";0,299356880201121;0,716888765876867;-2,27973593093765;3,65424406473715;0,0684001077340183;0,163802043855952;-0,520897275440886;0,8349588876878;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08992371990348;NA
"*cod_10672236";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*ori_porto_alegre";0,0440170097677126;-0,748835929529252;-0,108521317910882;0,166190018544753;0,056727060731994;-0,96506467560785;-0,139857192124901;0,214177912693076;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,427118198603648;NA
"*rel_luiz_augusto_guimaraes_de_souza";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*cod_10611160";0,206352415830423;-0,396450792222177;-2,19119080845372;0,530456489153567;0,0897824850526771;-0,172492951844385;-0,953371712251869;0,230797888247956;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19002291343314;NA
"*rel_roberto_arriada_lorea";0,731964320071739;0,246468308260792;-1,20686970621534;-0,449450454573971;0,487428587183365;0,164127807854429;-0,803676872879941;-0,299297375670498;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,804419322170034;NA
"*cod_10530261";-1,39314765879126;1,64272607699264;1,03600294454349;-0,757538626240708;-0,555635590656298;0,655176117417622;0,41319389540699;-0,302132670130183;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,39373930781903;NA
"*tipo_proc_apelação_cível";0,789962158054956;0,881859476866885;0,802931854803226;-0,0578024087025201;0,551766202868386;0,61595387836349;0,560825168863375;-0,0403733460409851;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,799939798720719;NA
"*rel_luiz_felipe_brasil_santos";-0,1460064231469;-0,383245087179627;1,01629421156133;0,394752060488393;-0,125343435941627;-0,32900782718656;0,872467153561589;0,338886321164583;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,603075599918309;NA
"*cod_10529965";-0,101753814441763;-1,6321462606105;0,588370100745107;-0,351332730634347;-0,0573876519823807;-0,920506440983273;0,331832067069323;-0,198146483119833;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,971418047783095;NA
"*rel_joão_ricardo_dos_santos_costa";-0,27526413493124;-0,737493819068652;-0,371568507886972;-0,399496983606575;-0,287400283697163;-0,770009259935661;-0,38795063006055;-0,417110447219616;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,515192996100171;NA
"*cod_10497754";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*rel_vera_lucia_deboni";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*cod_10494898";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*ori_santa_maria";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*rel_carlos_eduardo_zietlow_duro";-0,842382624827134;-0,899195570542914;0,454319803185735;-0,567244225869704;-0,588872368940969;-0,628587782037281;0,317594844520541;-0,396535304992225;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,792770563124189;NA
"*cod_10442229";-0,969757913899209;-0,586903168137451;-1,08537239973122;-1,8847693663902;-0,395399035198324;-0,239297811454114;-0,442538486702382;-0,768476315955587;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22577392169182;NA
"*rel_jane_maria_köhler_vidal";-0,969757913899209;-0,586903168137451;-1,08537239973122;-1,8847693663902;-0,395399035198324;-0,239297811454114;-0,442538486702382;-0,768476315955587;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22577392169182;NA
"*cod_10408854";0,302726216778932;-1,07985638066065;-0,621983564708789;0,806719104479531;0,199812005836453;-0,712750523330671;-0,410535251899001;0,532468459876913;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,795040195685254;NA
"*cod_10328738";2,09249631286038;2,41043583851774;1,20966048813864;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578833;-0,364778848999165;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0349922838532;NA
"*ori_canguçu";0,799197975418;-0,998172406719675;1,03496916193275;-0,30304161056703;0,477777606524022;-0,596728768152117;0,618726653750312;-0,18116474243841;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,919740414653948;NA
"*cod_10330142";0,206352415830423;-0,396450792222177;-2,19119080845372;0,530456489153567;0,0897824850526771;-0,172492951844385;-0,953371712251869;0,230797888247956;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19002291343314;NA
"*ori_caxias_do_sul";0,303400084094494;-1,43920540996816;-0,290433091463016;0,237214112428007;0,199882974450374;-0,948162750343569;-0,191340191528638;0,15627900208145;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,840282271481276;NA
"*cod_10306088";0,113347951459725;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921959;-0,411847472779717;-0,573569245381382;-0,707420638766199;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81571941196;NA
"*rel_sandra_brisolara_medeiros";1,21547004380801;1,53690697097587;0,625917272295789;-0,343371786675267;0,582831761756495;0,736964437842775;0,300134477508847;-0,164650691627438;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,18010154170994;NA
"*cod_10292350";0,368098529603874;-2,13437515513215;0,976738719864121;0,0417191946109664;0,154903911926904;-0,89819174612123;0,411033015535947;0,0175563495312872;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,30782114348947;NA
"*rel_josé_antônio_daltoe_cezar";-0,472508753406276;0,00279963587103017;-0,693891282321541;0,601737082984627;-0,457466395903734;0,00271050921814726;-0,671801192643131;0,582580730304301;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,534626621243965;NA
"*cod_10235923";0,495473818675949;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028159;-0,644492944757116;0,662869775954887;0,358047574340241;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00603640964307;NA
"*cod_10236451";0,629339220590924;-1,20397688610602;1,30541935143887;1,56962556824023;0,25663869626477;-0,49097060579355;0,532337902153153;0,640078746528435;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,24960671828337;NA
"*cod_10141060";0,299356880201121;0,716888765876867;-2,27973593093765;3,65424406473715;0,0684001077340183;0,163802043855952;-0,520897275440886;0,8349588876878;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08992371990348;NA
"*ano_2023";-0,335065485282893;-0,305815470805567;-0,574817162735434;-0,540331250682987;-0,368189466236648;-0,336047847087997;-0,631642570265144;-0,593747441972374;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,468176376888331;NA
"*cod_10128733";0,773064071926609;-0,203048287374902;-0,998543627933649;-2,17466206632035;0,306416985211398;-0,0804816137874553;-0,395789610699342;-0,861963992913038;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,21694250422093;NA
"*cod_10069883";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*ori_santa_cruz_do_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*rel_leandro_figueira_martins";2,09249631286038;2,41043583851774;1,20966048813864;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578833;-0,364778848999165;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0349922838532;NA
"*cod_10063251";0,206352415830423;-0,396450792222177;-2,19119080845372;0,530456489153567;0,0897824850526771;-0,172492951844385;-0,953371712251869;0,230797888247956;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19002291343314;NA
"*ori_passo_fundo";1,46378168051706;1,47480696160443;0,0760433892745202;-0,714730521016159;0,665745056417586;0,670759483416658;0,0345854242859954;-0,325067813985207;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,24636934582295;NA
"*cod_10027967";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*cod_10028643";0,299356880201121;0,716888765876867;-2,27973593093765;3,65424406473715;0,0684001077340183;0,163802043855952;-0,520897275440886;0,8349588876878;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08992371990348;NA
"*cod_10020598";2,09249631286038;2,41043583851774;1,20966048813864;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578833;-0,364778848999165;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0349922838532;NA
