"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"de";-0,00926202100023862;-0,111099112045415;-0,0254462270590019;-0,0809959283066811;-0,971556392922722;-0,222526032114735;NA;NA;NA;NA;NA;NA;NA;0,0644539754720997;NA
"a";-0,464134887183239;-0,439370989997295;-0,0590197547350413;-0,723138071323862;-0,684555070252373;-0,0919548019070918;NA;NA;NA;NA;NA;NA;NA;0,468156331477348;NA
"em";0,235132934637873;-0,273337252459333;-0,0298754599189684;0,649912314850813;-0,755509842780625;-0,082576391704006;NA;NA;NA;NA;NA;NA;NA;0,253475673289014;NA
"o";-0,552702667039489;-0,351829960600376;-0,0918648651275008;-0,835413415310328;-0,531793107798877;-0,138854297798612;NA;NA;NA;NA;NA;NA;NA;0,51384142142118;NA
"que";-0,527941263174242;-0,47290431512543;0,00423609109504675;-0,744852229982832;-0,667202695185857;0,00597653966197869;NA;NA;NA;NA;NA;NA;NA;0,523544824560305;NA
"ser";-0,523661631218648;-0,45492814001246;-0,570306148966975;-0,583132648136689;-0,50659325637436;-0,635074473800604;NA;NA;NA;NA;NA;NA;NA;0,591595480693568;NA
"por";-0,485112570867147;-0,214049537235709;0,262974332560745;-0,819630623677661;-0,361651225382211;0,444312988679504;NA;NA;NA;NA;NA;NA;NA;0,451582992466728;NA
"com";-0,534458465760578;-0,151148198889384;0,0996089100320607;-0,947148727892203;-0,267859587737186;0,176523450310279;NA;NA;NA;NA;NA;NA;NA;0,466781620252489;NA
"não";-0,587715461574802;-0,921936845057418;0,259146377909866;-0,523052882632767;-0,820502021710493;0,230634156920753;NA;NA;NA;NA;NA;NA;NA;0,734307736188164;NA
"ao";-0,479598079699266;-0,0207184331286617;0,157231783518756;-0,949437844841424;-0,0410153112174727;0,311264394090629;NA;NA;NA;NA;NA;NA;NA;0,417234311055344;NA
"poder";-0,400203555697599;0,337548786426809;0,180681330672134;-0,722587102840489;0,609460851056936;0,326228983748445;NA;NA;NA;NA;NA;NA;NA;0,401684385668895;NA
"para";-0,491759361342773;0,0299420625445789;-0,38795720016364;-0,784199899217257;0,0477480741102737;-0,618668440674327;NA;NA;NA;NA;NA;NA;NA;0,464225674743769;NA
"se";-0,524400073175648;-0,82580784572322;0,448967839587733;-0,48720285211298;-0,767230895482476;0,417121246054593;NA;NA;NA;NA;NA;NA;NA;0,685145380611943;NA
"n";2,03530013042074;-0,319262419965436;0,084352903973784;0,987092501105571;-0,154837871782356;0,0409099953930568;NA;NA;NA;NA;NA;NA;NA;1,74680819921966;NA
"oitavo";2,15370614050461;-0,372041454213201;0,0309353513790251;0,985306764271037;-0,170206582286854;0,0141527251074807;NA;NA;NA;NA;NA;NA;NA;1,85002560899608;NA
"ir";-0,716067187337667;-1,33759354277075;-0,112246157170107;-0,470678585217078;-0,879214475177389;-0,0737805940379816;NA;NA;NA;NA;NA;NA;NA;0,972355484530248;NA
"sua";-0,510724104175573;-0,700928507647746;0,300062733734993;-0,556524811229549;-0,763786361784817;0,326971754188993;NA;NA;NA;NA;NA;NA;NA;0,607897659645775;NA
"estar";-0,608373771473225;-1,13766135374539;0,200209871404598;-0,465988326986056;-0,871400010596675;0,153352211085628;NA;NA;NA;NA;NA;NA;NA;0,831511796552645;NA
"seu";-0,428977002383597;-0,341121272474647;1,02508804621572;-0,369041935716404;-0,293461080684032;0,881866568028548;NA;NA;NA;NA;NA;NA;NA;0,66627658355523;NA
"1";-0,296436411217275;0,120709877489542;-0,0902820455934605;-0,891376767098343;0,36297153885931;-0,271475820388134;NA;NA;NA;NA;NA;NA;NA;0,265990321259697;NA
"como";-0,68029922682567;-0,811386265527951;-0,338703842122511;-0,611945440587299;-0,729861370064767;-0,304672214406889;NA;NA;NA;NA;NA;NA;NA;0,759046827320452;NA
"haver";-0,674321498350015;-0,777737330535382;0,382197362516749;-0,614121978399414;-0,708305443727007;0,348076994404221;NA;NA;NA;NA;NA;NA;NA;0,749265874260106;NA
"ter";-0,695757063326708;-1,04792375626131;-0,113293098525811;-0,550895802902905;-0,829739041852196;-0,0897047198878778;NA;NA;NA;NA;NA;NA;NA;0,839636193503257;NA
"um";-0,4948437691037;-0,575495702642592;-0,147757749585015;-0,6399625369946;-0,744266600668186;-0,191089451234907;NA;NA;NA;NA;NA;NA;NA;0,537866226241587;NA
"ele";-0,4808432756012;-1,60389171158746;-1,24094294753556;-0,23071600395541;-0,769571927593237;-0,595423524711005;NA;NA;NA;NA;NA;NA;NA;1,17732241160349;NA
"2";-0,433515755617982;-0,081119480343719;0,701538628024946;-0,523154525742784;-0,0978926895222609;0,846596930973023;NA;NA;NA;NA;NA;NA;NA;0,516517373813948;NA
"uma";-0,577949092906445;-1,52216328149502;0,044834746858614;-0,354829420585932;-0,934525759862187;0,0275261047127106;NA;NA;NA;NA;NA;NA;NA;0,990121151371781;NA
"desde";-0,669050181041386;-0,774172280673336;1,38275640012408;-0,388944135920398;-0,450055582215571;0,803848513122801;NA;NA;NA;NA;NA;NA;NA;1,00653655254627;NA
"2023";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"sob";-0,650742376875653;-0,480532262236864;0,927236869663566;-0,528841270981205;-0,390515972740125;0,753541097181712;NA;NA;NA;NA;NA;NA;NA;0,777893908529021;NA
"2024";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"sétimo";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"qualquer";-0,685423384431017;-1,05170084158593;1,99861472538275;-0,290414327128617;-0,445606320396146;0,846814339640892;NA;NA;NA;NA;NA;NA;NA;1,31574448206088;NA
"3";-0,624696169605512;-0,12244641370489;1,11307251839572;-0,487186935642757;-0,0954932909401407;0,868061012328305;NA;NA;NA;NA;NA;NA;NA;0,781510318936998;NA
"227";0,435390729412702;1,51653164722886;-0,201254338529535;0,273731234319834;0,953447217952953;-0,126529103116692;NA;NA;NA;NA;NA;NA;NA;0,937913481492069;NA
"qual";-0,668153783860569;-0,625535379951742;-0,515812283519918;-0,6359660498815;-0,595400750932587;-0,490963470318345;NA;NA;NA;NA;NA;NA;NA;0,720164130450151;NA
"outro";-0,670146430080236;-0,67470831783261;-0,225686090184995;-0,685659521447649;-0,690327011465937;-0,230910454264611;NA;NA;NA;NA;NA;NA;NA;0,696442607662539;NA
"11";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"09";2,01496890414769;-0,415534018945525;0,188045517252477;0,97532546483481;-0,201135069304779;0,0910215443756204;NA;NA;NA;NA;NA;NA;NA;1,73815582606487;NA
"estado";-0,555334154494782;1,01989074499325;-1,02968319304265;-0,357809735788988;0,657130189177112;-0,663439603465656;NA;NA;NA;NA;NA;NA;NA;0,911389276678653;NA
"2022";2,00114733736777;-0,419866924830513;0,203697469867689;0,973869672443154;-0,204330614202675;0,0991305260503604;NA;NA;NA;NA;NA;NA;NA;1,72728098141388;NA
"05";1,93827314345541;-0,490320855347235;-0,257016961500437;0,961549229223917;-0,243241073696686;-0,12750239152963;NA;NA;NA;NA;NA;NA;NA;1,68222009563275;NA
"primeiro";1,2437921624292;-0,493428390259343;-0,673675025141465;0,83024180567847;-0,329367630763839;-0,449683786575376;NA;NA;NA;NA;NA;NA;NA;1,14978727405371;NA
"4";-0,582324027750563;0,606888777046117;-0,636108878826194;-0,552207878560919;0,575502208606475;-0,603211129493081;NA;NA;NA;NA;NA;NA;NA;0,684944456094627;NA
"19";0,468069614455645;0,325311290146404;-0,748125502277919;0,497662512446136;0,345878538109409;-0,79542445309476;NA;NA;NA;NA;NA;NA;NA;0,581866876567981;NA
"sem";-0,682592386474099;-0,886952483340464;0,260384836536922;-0,594026515485857;-0,771871036830347;0,226600091355181;NA;NA;NA;NA;NA;NA;NA;0,779127263793918;NA
"mais";-0,437883969868615;-0,646378272107718;-1,75175422307512;-0,228318951405031;-0,337030856240093;-0,91338965308973;NA;NA;NA;NA;NA;NA;NA;1,03413004420337;NA
"fim";-0,303244541068852;0,510712565685935;-0,575606172879624;-0,36663250054991;0,617468081567809;-0,695926560626543;NA;NA;NA;NA;NA;NA;NA;0,485733320861265;NA
"entre";-0,713052446881605;-1,42296879172835;1,68159278999756;-0,307961921114501;-0,614569383645077;0,726267118785902;NA;NA;NA;NA;NA;NA;NA;1,3222640974933;NA
"i";-0,499731097274624;1,70883059681631;0,422093167475574;-0,273113974264167;0,933913294941969;0,230683147612191;NA;NA;NA;NA;NA;NA;NA;1,07536871498475;NA
"12";1,88596761420179;-0,455974473872073;0,334130408327792;0,957895813174301;-0,231592544934168;0,169707113092116;NA;NA;NA;NA;NA;NA;NA;1,63880550422298;NA
"04";1,88596761420179;-0,455974473872073;0,334130408327792;0,957895813174301;-0,231592544934168;0,169707113092116;NA;NA;NA;NA;NA;NA;NA;1,63880550422298;NA
"03";1,66807544784428;-0,625768374138765;-0,482952103640378;0,903670733159418;-0,339006587607748;-0,261636655669022;NA;NA;NA;NA;NA;NA;NA;1,48715498550831;NA
"quanto";-0,746292405670991;-1,69979292554766;-1,07331922971637;-0,348026361826907;-0,792682255965858;-0,500532209303662;NA;NA;NA;NA;NA;NA;NA;1,27408958223741;NA
"fazer";-0,720175295193616;-1,48228824897535;1,09125450005886;-0,364363618176875;-0,749945066405701;0,552106467198859;NA;NA;NA;NA;NA;NA;NA;1,17706296716963;NA
"após";-0,647816841309088;-0,503225466604269;1,82732442220851;-0,323422960283607;-0,251235626678619;0,912292852459554;NA;NA;NA;NA;NA;NA;NA;1,11953575779058;NA
"08";1,9112533738943;-0,503865607226388;-0,279610475714431;0,957429305136079;-0,252408029619734;-0,14006895534032;NA;NA;NA;NA;NA;NA;NA;1,66178739822366;NA
"parte";-0,239856776349408;-0,321368108643439;-0,699577133493439;-0,297456090646494;-0,398541590987954;-0,867573901399814;NA;NA;NA;NA;NA;NA;NA;0,449262513730647;NA
"5";-0,644554404326997;-0,368496360784555;0,594580961067778;-0,677627983143254;-0,387404762232276;0,625090286807401;NA;NA;NA;NA;NA;NA;NA;0,661488581077084;NA
"isso";-0,711611398115626;-1,12862434619859;-2,14469708543555;-0,281731653326697;-0,446829834206263;-0,849099743715077;NA;NA;NA;NA;NA;NA;NA;1,40297498889234;NA
"dois";-0,590015162050147;0,448722165644178;0,0416946626765313;-0,794704090281265;0,604393519648208;0,0561594364063491;NA;NA;NA;NA;NA;NA;NA;0,563919144446853;NA
"c";-0,576171120310895;0,733422066167668;-1,17835171202837;-0,383399591186086;0,488038553865404;-0,784106576569351;NA;NA;NA;NA;NA;NA;NA;0,879427103517487;NA
"22";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"02";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"ver";-0,45114932541422;2,45223413912114;-0,286340598114054;-0,179756761269856;0,977072649546948;-0,114090070931166;NA;NA;NA;NA;NA;NA;NA;1,44261142828777;NA
"tanto";-0,711611398115626;-1,12862434619859;-2,14469708543555;-0,281731653326697;-0,446829834206263;-0,849099743715077;NA;NA;NA;NA;NA;NA;NA;1,40297498889234;NA
"sobre";-0,728880998686075;-1,55478980783278;0,369729923467117;-0,41495899112869;-0,885156851719955;0,210490815796504;NA;NA;NA;NA;NA;NA;NA;1,091279740886;NA
"ela";-0,723906310976098;-1,51336034562853;0,782029681519541;-0,391108184203553;-0,817630137836966;0,422510764300395;NA;NA;NA;NA;NA;NA;NA;1,12629893020334;NA
"ambos";-0,634605028907045;-0,285637436376052;1,41918047717263;-0,401489121793717;-0,180711337380259;0,897858506460538;NA;NA;NA;NA;NA;NA;NA;0,917784859134906;NA
"2020";1,78387446024905;-0,567719437513824;-0,386122757008975;0,933261901158756;-0,297011327526355;-0,202006176060476;NA;NA;NA;NA;NA;NA;NA;1,56808501197733;NA
"10";1,36922745685151;-0,697706614063441;0,0834358214473939;0,889682909982306;-0,453348819151807;0,0542140928087828;NA;NA;NA;NA;NA;NA;NA;1,23370335807752;NA
"07";1,78387446024905;-0,567719437513824;-0,386122757008975;0,933261901158756;-0,297011327526355;-0,202006176060476;NA;NA;NA;NA;NA;NA;NA;1,56808501197733;NA
"três";-0,65940553844377;-0,637382524270096;1,39295514169767;-0,395385887629865;-0,382180677027762;0,835229267907768;NA;NA;NA;NA;NA;NA;NA;0,974554635322225;NA
"tal";-0,717273394029464;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415448;NA;NA;NA;NA;NA;NA;NA;1,22930762779517;NA
"lhe";0,45302429920894;-1,016821972236;0,786624887609466;0,332357930451921;-0,745983928280483;0,577101537697601;NA;NA;NA;NA;NA;NA;NA;0,799281492864677;NA
"contra";-0,562241994722962;0,849424560339571;-0,0239123894815858;-0,551798718985738;0,833647057085003;-0,0234682325540778;NA;NA;NA;NA;NA;NA;NA;0,678047652859622;NA
"27";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"2018";1,7131083971128;-0,60319378767351;-0,445296246617055;0,916104431428592;-0,322564820083311;-0,238127292769053;NA;NA;NA;NA;NA;NA;NA;1,51810162621026;NA
"2015";0,878660756826162;1,04868040128272;-0,158711208737275;0,637957315418637;0,761401175979482;-0,115233297795853;NA;NA;NA;NA;NA;NA;NA;0,958351721681785;NA
"100";-0,749774687067974;-1,72879354909064;-1,36192906035307;-0,322480306678206;-0,743559209866352;-0,585769710063312;NA;NA;NA;NA;NA;NA;NA;1,35692310396629;NA
"06";1,22935355981567;-0,754845493648064;0,102522094915375;0,850033752592979;-0,521936217998809;0,070888671829833;NA;NA;NA;NA;NA;NA;NA;1,13340141462029;NA
"x";-0,746292405670991;-1,69979292554766;-1,07331922971637;-0,348026361826907;-0,792682255965858;-0,500532209303662;NA;NA;NA;NA;NA;NA;NA;1,27408958223741;NA
"terceiro";-0,673334664031704;-0,753385018441999;0,238515819150882;-0,648559951323692;-0,725664928585551;0,229739854966301;NA;NA;NA;NA;NA;NA;NA;0,724855607660393;NA
"tempo";-0,721916435892108;-1,49678856074683;0,94694958474051;-0,377441865113014;-0,782570721429788;0,495096661694331;NA;NA;NA;NA;NA;NA;NA;1,15093490814672;NA
"somente";-0,00324874274037795;-1,32731224887095;-0,451997588831529;-0,00231694547653685;-0,946615462268253;-0,322356632254279;NA;NA;NA;NA;NA;NA;NA;0,783010161984712;NA
"segundo";-0,673334664031704;-0,753385018441999;0,238515819150882;-0,648559951323692;-0,725664928585551;0,229739854966301;NA;NA;NA;NA;NA;NA;NA;0,724855607660393;NA
"pouco";-0,735845561480041;-1,61279105491874;-0,207489737806277;-0,412277833545686;-0,903610807608021;-0,116251865967197;NA;NA;NA;NA;NA;NA;NA;1,11013652348492;NA
"lhes";-0,717273394029464;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415448;NA;NA;NA;NA;NA;NA;NA;1,22930762779517;NA
"essa";-0,717273394029464;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415448;NA;NA;NA;NA;NA;NA;NA;1,22930762779517;NA
"25";-0,721916435892108;-1,49678856074683;0,94694958474051;-0,377441865113014;-0,782570721429788;0,495096661694331;NA;NA;NA;NA;NA;NA;NA;1,15093490814672;NA
"2016";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"18";1,62796503430999;-0,536855383725169;0,626300190478421;0,89202079998767;-0,294162441315079;0,343172479241721;NA;NA;NA;NA;NA;NA;NA;1,4573179860165;NA
"v";-0,633330969890736;-0,335529144521985;2,37028602284705;-0,255759423449278;-0,135497464411345;0,957197761413486;NA;NA;NA;NA;NA;NA;NA;1,33680485767377;NA
"seis";-0,728880998686075;-1,55478980783278;0,369729923467117;-0,41495899112869;-0,885156851719955;0,210490815796504;NA;NA;NA;NA;NA;NA;NA;1,091279740886;NA
"m";-0,668153783860569;-0,625535379951742;-0,515812283519918;-0,6359660498815;-0,595400750932587;-0,490963470318345;NA;NA;NA;NA;NA;NA;NA;0,720164130450151;NA
"esta";-0,529287947224642;1,37797659352522;-0,843847544310504;-0,311289635676533;0,81042811199175;-0,496291283435301;NA;NA;NA;NA;NA;NA;NA;0,99628410819705;NA
"cada";-0,659518983575345;-0,412452649134647;-1,77302578797125;-0,34063305408673;-0,213026476932103;-0,915744965909965;NA;NA;NA;NA;NA;NA;NA;1,08963698826807;NA
"30";1,46542717613593;-0,727354013232413;-0,652403460245335;0,832018107867992;-0,412966075486298;-0,370411782584209;NA;NA;NA;NA;NA;NA;NA;1,35749728364543;NA
"29";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"26";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"23";1,48283858312085;-0,582350895517535;0,79064569293815;0,833757831871492;-0,327439294851118;0,444557517066523;NA;NA;NA;NA;NA;NA;NA;1,36807397259233;NA
"16";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"14";0,757206327175152;-0,809828454479365;1,6123732052368;0,386968371507797;-0,413860776097382;0,823999233895685;NA;NA;NA;NA;NA;NA;NA;1,14072646343794;NA
"101";-0,659518983575345;-0,412452649134647;-1,77302578797125;-0,34063305408673;-0,213026476932103;-0,915744965909965;NA;NA;NA;NA;NA;NA;NA;1,08963698826807;NA
"si";-0,740488603342685;-1,65145855297604;-0,592302845321873;-0,388845296559482;-0,86721373953473;-0,31103000708253;NA;NA;NA;NA;NA;NA;NA;1,16509676582228;NA
"saber";-0,740488603342685;-1,65145855297604;-0,592302845321873;-0,388845296559482;-0,86721373953473;-0,31103000708253;NA;NA;NA;NA;NA;NA;NA;1,16509676582228;NA
"r";-0,740488603342685;-1,65145855297604;-0,592302845321873;-0,388845296559482;-0,86721373953473;-0,31103000708253;NA;NA;NA;NA;NA;NA;NA;1,16509676582228;NA
"quem";-0,717273394029464;-1,45812106268953;1,33176269225611;-0,341396613903252;-0,694013743722898;0,633871655415448;NA;NA;NA;NA;NA;NA;NA;1,22930762779517;NA
"apesar";-0,740488603342685;-1,65145855297604;-0,592302845321873;-0,388845296559482;-0,86721373953473;-0,31103000708253;NA;NA;NA;NA;NA;NA;NA;1,16509676582228;NA
"98";-0,45114932541422;2,45223413912114;-0,286340598114054;-0,179756761269856;0,977072649546948;-0,114090070931166;NA;NA;NA;NA;NA;NA;NA;1,44261142828777;NA
"2021";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"2017";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"2013";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"20";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"15";2,20847083906654;-0,354873336555704;-0,0310818193604952;0,987239228693768;-0,158636859888681;-0,0138943158447245;NA;NA;NA;NA;NA;NA;NA;1,89542194689607;NA
"01";0,227021071251577;-1,34815514102693;-1,68793952838673;0,104514840758882;-0,62065701261076;-0,777085272514048;NA;NA;NA;NA;NA;NA;NA;1,1641532697662;NA
"*cod_10778083";0,80052213501574;-0,025577144313202;-0,716218154933725;0,745047934672889;-0,0238047115899012;-0,666586011513731;NA;NA;NA;NA;NA;NA;NA;0,774709136984058;NA
"*ori_OUTRA";-0,00655311326138506;-0,0330058533076476;-0,347880861231585;-0,0187497228716324;-0,0944361218822191;-0,995354342320404;NA;NA;NA;NA;NA;NA;NA;0,178347960310192;NA
"*tipo_proc_agravo_de_instrumento";0,083278191952533;0,0951652706235424;-0,233233693084178;0,313889588556323;0,358693998278697;-0,879097231138163;NA;NA;NA;NA;NA;NA;NA;0,148518713916658;NA
"*ano_2024";-0,109873879042381;-0,180944790001029;-0,434051407636896;-0,227518770137595;-0,374687199930021;-0,898801819893394;NA;NA;NA;NA;NA;NA;NA;0,261017502101474;NA
"*rel_RICARDO_MOREIRA_LINS_PASTL";0,80052213501574;-0,025577144313202;-0,716218154933725;0,745047934672889;-0,0238047115899012;-0,666586011513731;NA;NA;NA;NA;NA;NA;NA;0,774709136984058;NA
"*cod_10782763";-0,271333869932774;0,42387960660636;0,674963566087299;-0,322270206597814;0,503452696220626;0,801671564050755;NA;NA;NA;NA;NA;NA;NA;0,478596956427993;NA
"*rel_GLAUCIA_DIPP_DREHER";-0,271333869932774;0,42387960660636;0,674963566087299;-0,322270206597814;0,503452696220626;0,801671564050755;NA;NA;NA;NA;NA;NA;NA;0,478596956427993;NA
"*cod_10782026";-0,0928288592751463;-0,571402971272535;-0,418866190688034;-0,129914150137553;-0,799679452904995;-0,586203962964773;NA;NA;NA;NA;NA;NA;NA;0,394502540086507;NA
"*rel_EDUARDO_AUGUSTO_DIAS_BAINY";-0,0749067792383612;0,432022938209422;-0,526103958923339;-0,109374500221532;0,630814639627365;-0,768186246383706;NA;NA;NA;NA;NA;NA;NA;0,367834392419228;NA
"*cod_10726012";-0,0599717125410404;1,26821119611105;-0,615468765786094;-0,0425047250120812;0,898839900745776;-0,436211165811893;NA;NA;NA;NA;NA;NA;NA;0,782478804751932;NA
"*cod_10672236";0,435390729412702;1,51653164722886;-0,201254338529535;0,273731234319834;0,953447217952953;-0,126529103116692;NA;NA;NA;NA;NA;NA;NA;0,937913481492069;NA
"*ori_PORTO";0,0593859275863743;-0,03096318936979;-0,3981831907362;0,147076326154598;-0,0766840280791147;-0,986148119768236;NA;NA;NA;NA;NA;NA;NA;0,209881859030627;NA
"ALEGRE";0,0593859275863743;-0,03096318936979;-0,3981831907362;0,147076326154598;-0,0766840280791147;-0,986148119768236;NA;NA;NA;NA;NA;NA;NA;0,209881859030627;NA
"*rel_LUIZ_AUGUSTO_GUIMARAES_DE_SOUZA";0,435390729412702;1,51653164722886;-0,201254338529535;0,273731234319834;0,953447217952953;-0,126529103116692;NA;NA;NA;NA;NA;NA;NA;0,937913481492069;NA
"*cod_10611160";0,435390729412702;1,51653164722886;-0,201254338529535;0,273731234319834;0,953447217952953;-0,126529103116692;NA;NA;NA;NA;NA;NA;NA;0,937913481492069;NA
"*rel_ROBERTO_ARRIADA_LOREA";0,389102117200726;0,848694322736539;-0,0919092515993393;0,414753658572712;0,904644461708965;-0,0979683653014951;NA;NA;NA;NA;NA;NA;NA;0,584321508180585;NA
"*cod_10529965";-0,274558041963983;-0,852370638861177;-0,193553015215134;-0,299677893137255;-0,930355692365704;-0,211261558376218;NA;NA;NA;NA;NA;NA;NA;0,543680383470889;NA
"*rel_JOÃO_RICARDO_DOS_SANTOS_COSTA";-0,041646533944478;0,376527050519572;0,203227000086892;-0,096876438747476;0,875861597391433;0,472738212788572;NA;NA;NA;NA;NA;NA;NA;0,238866307442527;NA
"*cod_10530261";-0,500317628437179;-1,31041313320027;-1,26562164645423;-0,264822190129083;-0,693612329815362;-0,669903831563413;NA;NA;NA;NA;NA;NA;NA;1,069666625441;NA
"*tipo_proc_apelação_cível";-0,184693524306081;-0,711951460711013;0,511377760036752;-0,206172542834813;-0,794748183950899;0,570848672318484;NA;NA;NA;NA;NA;NA;NA;0,503874213082662;NA
"*rel_LUIZ_FELIPE_BRASIL_SANTOS";-0,222657326843749;-0,854145158615028;-0,314192271492108;-0,237643038915525;-0,911632480482897;-0,335338644631951;NA;NA;NA;NA;NA;NA;NA;0,541907737850621;NA
"*cod_10494898";0,213755715705971;1,75045727020193;-0,222525903425664;0,120260116299162;0,98481668289405;-0,125194271120017;NA;NA;NA;NA;NA;NA;NA;1,01003632218146;NA
"*ori_SANTA";0,0762910286919223;0,257389903215635;0,0243669288581916;0,283018564802599;0,95484517972533;0,0903945503466859;NA;NA;NA;NA;NA;NA;NA;0,159540426260662;NA
"MARIA";0,213755715705971;1,75045727020193;-0,222525903425664;0,120260116299162;0,98481668289405;-0,125194271120017;NA;NA;NA;NA;NA;NA;NA;1,01003632218146;NA
"*rel_CARLOS_EDUARDO_ZIETLOW_DURO";0,125238580342569;1,23259122757661;0,317514324359558;0,0979209305663578;0,963732419212089;0,248256551810084;NA;NA;NA;NA;NA;NA;NA;0,721501583967279;NA
"*cod_10497754";0,722383513205319;-1,09983468990912;-1,27372510113017;0,394453681164491;-0,600558891747234;-0,695510827348587;NA;NA;NA;NA;NA;NA;NA;1,08901183963639;NA
"*rel_VERA_LUCIA_DEBONI";0,80052213501574;-0,025577144313202;-0,716218154933725;0,745047934672889;-0,0238047115899012;-0,666586011513731;NA;NA;NA;NA;NA;NA;NA;0,774709136984058;NA
"*cod_10442229";-0,160504869700307;0,82349587620054;-0,887025853945202;-0,131458860377929;0,674470684991557;-0,726503863110965;NA;NA;NA;NA;NA;NA;NA;0,662329211686187;NA
"*rel_JANE_MARIA_KÖHLER_VIDAL";-0,160504869700307;0,82349587620054;-0,887025853945202;-0,131458860377929;0,674470684991557;-0,726503863110965;NA;NA;NA;NA;NA;NA;NA;0,662329211686187;NA
"*cod_10408854";-0,0788997336872132;-0,455400477100632;0,735573131858754;-0,0908224828727135;-0,52421725776244;0,846727549610182;NA;NA;NA;NA;NA;NA;NA;0,459326780564783;NA
"*cod_10328738";0,331205900332139;0,0841882531009652;-0,944596933458134;0,3297175551442;0,0838099350176879;-0,940352183292016;NA;NA;NA;NA;NA;NA;NA;0,56024943656072;NA
"*ori_CANGUÇU";0,184739602468085;-0,108522007685319;-0,34453619584496;0,455334608723742;-0,267478251804977;-0,849191249901782;NA;NA;NA;NA;NA;NA;NA;0,24378238132471;NA
"*cod_10330142";0,435390729412702;1,51653164722886;-0,201254338529535;0,273731234319834;0,953447217952953;-0,126529103116692;NA;NA;NA;NA;NA;NA;NA;0,937913481492069;NA
"*ori_CAXIAS";0,00870267546738509;-0,016912884215404;-0,579384705769847;0,0150124598843873;-0,0291753951718173;-0,99946156622693;NA;NA;NA;NA;NA;NA;NA;0,295512011023547;NA
"DO";0,00582440870564366;-0,0879404611544356;-0,160313537619402;0,0318374113442023;-0,480700578731657;-0,876306643159773;NA;NA;NA;NA;NA;NA;NA;0,0956961398719898;NA
"SUL";0,0290679688835878;-0,0895719054645206;-0,368648070959149;0,076396979712956;-0,235414557929001;-0,968887757898628;NA;NA;NA;NA;NA;NA;NA;0,196114324731469;NA
