"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"o";-0,017007917621236;0,106517655340879;-0,095729549098018;0,0550359014817784;0,0577328777416111;-0,103198781498871;0,646316173684325;-0,580857283081896;0,333940820863331;0,350305238303747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0858439200564059;NA
"que";-0,00749896354036826;0,157009391953777;-0,231251132628344;0,241922845700866;-0,144902830534471;-0,0188831015496023;0,395364542919071;-0,582312288541562;0,609184674381531;-0,364879072831559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,197969986923645;NA
"ser";-0,62876148481641;-0,236513099217178;-0,650657965748156;0,234247447456474;-0,0417754046108823;-0,651556758362846;-0,245087703298637;-0,674247079700846;0,242739912041648;-0,0432899404064331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,536892276074577;NA
"por";0,21616288011623;0,129967470448413;-0,239370526424198;0,0634201576785764;0,142252854956333;0,567330897071241;0,341106491363974;-0,628240590686223;0,166449553821822;0,373350131946463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,206110819467773;NA
"com";0,144231076178346;0,136324897301279;-0,116439805009774;0,403680506771325;-0,0135884094509598;0,310272735008652;0,293264807115068;-0,250487604485341;0,868405465897939;-0,0292316543457899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,235844822847632;NA
"ao";-0,0103398721396384;0,0130624908637352;-0,176688525487638;0,116708687493893;-0,238761401426086;-0,0323556865496654;0,0408753468357359;-0,552896444984521;0,365206615631061;-0,747135840789172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,149426900462295;NA
"não";0,262700311026037;0,194954947814825;0,0751106589854676;0,800311758749853;0,35718080521872;0,279922194547734;0,207735638443367;0,080034699673632;0,852777916237077;0,38059656060796;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,464197693882509;NA
"para";-0,0522295258516525;0,107334830253492;-0,0411561221660632;0,0416885459600548;-0,450308749404128;-0,111237888812891;0,2286005802044;-0,0876538713845792;0,0887878219198683;-0,959062786439284;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,212482090309202;NA
"se";-0,19509421337891;0,40752075248004;0,237848040317701;1,02472846000804;0,586913493614922;-0,151639930760766;0,316751674072608;0,184870989972986;0,79648570827884;0,456187397836715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,62915668482119;NA
"ir";0,250295024873962;-0,10132976998878;-0,262443610816187;0,139025846518409;-0,523655118189911;0,379350363757616;-0,153576704627172;-0,397762917097996;0,210709363779908;-0,793658442347829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,320351725242839;NA
"sua";-0,284233731244104;-0,29290081639151;-0,231245952493708;0,283460623472005;0,145722379983089;-0,501176895924812;-0,516459187762169;-0,407745865202891;0,499813708833189;0,256945893603244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,307235852435875;NA
"estar";0,231353808809888;0,200602688421925;-0,389989233403795;1,07890490559367;-0,00977683748338059;0,194835814017213;0,168938597958611;-0,328431462352177;0,908605380693101;-0,00823361456371687;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,587928096540936;NA
"seu";-0,313970127340871;-0,291918863005766;-0,179194608688143;0,513128486815748;-0,0729129948475508;-0,451057287613313;-0,419377893259218;-0,257435428122913;0,737173136248576;-0,104748620406151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,368195479957542;NA
"haver";0,465979121325471;0,270740649422353;-0,433697219783818;0,332767526796224;0,570372092776749;0,487251855978366;0,283100417771054;-0,453496231056933;0,34795892695703;0,59641054305869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,492875729145962;NA
"como";-0,313778645278632;0,543027410259345;-1,05231179838889;-0,0619611993615831;0,818029655979556;-0,212825086287777;0,36831650969252;-0,713746307034019;-0,0420261155405054;0,554840919671932;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,736083601527289;NA
"todo";0,178718766495616;-0,118520963400128;-1,02399100558996;0,0620068134524251;-0,0574051115573032;0,170271265472239;-0,112918832301944;-0,975590016498187;0,0590759370236841;-0,0546917438000383;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,531864082776658;NA
"poder";-0,106425839314161;-0,206396828272665;-1,15995394652663;-0,187943279813285;0,449059652722578;-0,0831960698274181;-0,161346201709921;-0,906768602002256;-0,146920544218433;0,351042551934215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,636556529674136;NA
"um";-0,534107471137742;0,153168901894425;-0,381435322660006;0,556456944020192;-0,611451122045001;-0,500733800123396;0,143598152901598;-0,357601361033165;0,521686767628878;-0,573244637973521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,546545602034118;NA
"ter";0,211786493353223;1,00733982514805;0,393708343030261;0,261156437215882;0,739358934341801;0,156580714281936;0,744759436019638;0,291081516079589;0,193081536178927;0,54663235703557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,706636982875574;NA
"ele";-0,305107027840742;1,5303079970532;-1,96058363382644;-0,0226378724251953;-0,396641134932942;-0,12026022272804;0,603182371348657;-0,772778739806638;-0,00892288715605721;-0,156339077364801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,33259319795337;NA
"desde";1,55933430114811;-0,820060921905149;-0,302898217183302;0,310808595251377;-0,511761310146481;0,827111162534257;-0,434981480216575;-0,160665032738377;0,16486090144668;-0,271451408375776;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,1111425140832;NA
"sob";0,13130712105891;0,315302957953085;-0,698914520112348;-0,286166448550435;0,392889841583957;0,143149196041019;0,343738896842386;-0,761946883372692;-0,311974679770262;0,428323037637801;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,459051419605833;NA
"qualquer";0,110282523009142;-1,28977848918273;-0,43861227021428;0,60256356490091;0,852949437608818;0,0641147433093437;-0,749836098263807;-0,254995191892607;0,350311248210946;0,495877612843561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,897706218594114;NA
"qual";0,511552057704474;-0,146123884379792;-0,132010739417483;1,08475420177856;-0,548333558853195;0,383658850440447;-0,109591429960449;-0,0990067145032657;0,813554639839284;-0,411244602927722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,668318127829429;NA
"estado";-1,95103065574293;-1,977642128894;-0,626597801073932;0,134729885371045;0,622780761823116;-0,668560340831136;-0,677679303420235;-0,2147164823971;0,0461679358131388;0,213408496253992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,69173375253459;NA
"uma";-0,177437728040778;1,2068362181852;-0,659208128182415;0,194656011426632;0,995675795447056;-0,103277533482753;0,702438367015031;-0,383691733895602;0,113299425999825;0,579532557352279;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,885443680080045;NA
"outro";0,0985140921527355;-0,101790630969255;-0,0410684396481186;0,475946132636553;-0,472489556344944;0,143465151861847;-0,148236744723551;-0,0598075849058397;0,693115905599562;-0,688082125845201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,323083050304008;NA
"fim";-0,776214886230568;-0,201199328763793;0,778923851528414;0,00836424141246559;0,0302991000244003;-0,694073086734847;-0,179907705509508;0,696495379761542;0,00747910785831152;0,0270927422963345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,628840495602093;NA
"sem";-0,672675470203311;0,471828118466421;-0,949110564477915;1,25748684424637;0,530577206424273;-0,362750315407591;0,254440374851388;-0,51182207746773;0,678118601877067;0,286121699844818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,947291154351797;NA
"fazer";0,886638395993523;-0,342456480561214;-0,710565063515559;1,01928576810954;-0,756380745970981;0,510256956684737;-0,197082375811534;-0,408927437018637;0,58659500465784;-0,435294184504168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,905642656104384;NA
"entre";0,505758638568679;1,00168156005017;0,0929090508507768;0,729763230098903;2,04419270042096;0,206836205946406;0,40964997460764;0,0379962972663033;0,29844563442361;0,835997707473648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,16551067297178;NA
"mais";-0,25673713575949;1,2207044698864;-0,914915328972668;1,48511510674629;0,5298181891776;-0,116226852542224;0,552622190784393;-0,414189122717108;0,67232289559283;0,239852720821112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13181902141602;NA
"c";-0,218900953370515;0,849634641063006;1,45581004352571;0,916226555804487;-1,85744053384148;-0,0817003021595985;0,31710874635898;0,543351313055768;0,341962816074046;-0,693251676256861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,28579522412923;NA
"quanto";-0,302384480615494;0,715461584666246;0,518123723882351;2,05455054866939;0,540055261442136;-0,13031137015982;0,308325279143963;0,223283325367717;0,885400257694306;0,232734632866401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,14689156555415;NA
"i";0,134881193412827;-1,15605510076239;0,376280598996392;-0,466043694126382;-0,92928772755064;0,0840219694352993;-0,72014506903482;0,234397666479753;-0,290314075910874;-0,578884150304627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,827267536204956;NA
"após";0,565556100208132;0,771591076912287;-0,105695639786225;0,206621271935118;0,6850674688509;0,471560792101305;0,643352797844731;-0,088129046085621;0,172280858826995;0,571209395735064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,64358789989752;NA
"ver";-1,00950192679622;-0,619173505789662;0,664134994171089;-0,503086336767854;0,192627856754461;-0,691091783630077;-0,423878064156527;0,454658109617951;-0,344406310248679;0,131870505214154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,828868096170964;NA
"tal";0,0754032230141681;1,24485494586522;0,263411041839917;-0,954960903184743;2,00055479743847;0,0294874628160274;0,486817571719065;0,103010494659176;-0,373450536963505;0,782344346074009;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,22712115525087;NA
"sobre";0,0743184681460139;0,186884334759006;-1,71056966731895;-0,962057178663365;-0,783002038102018;0,0350140559447591;0,0880478125517162;-0,805909803082048;-0,453259125438297;-0,368899922871122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,04390810115755;NA
"lhe";-1,78529384981672;-1,24227991709769;-1,91360265077498;-0,221936271944176;0,177314335121778;-0,613321829069355;-0,426774220416825;-0,657401176845909;-0,0762442329925741;0,0609147633305689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,6254865950486;NA
"dois";-0,183851775428367;-0,478120524760742;-0,281160858856579;1,86280009744754;0,473717195002612;-0,0915163041764787;-0,237995109239888;-0,139954061480706;0,927250117333811;0,235803254064188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,982925746955782;NA
"ambos";0,718315651426902;1,02579489032126;-1,44912470422926;-0,958803692127554;1,30996405481333;0,286104223364048;0,408572818708848;-0,577184552832145;-0,381890308459541;0,521757040644585;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2690835901683;NA
"parte";0,206623785658454;-0,114461439120335;-1,56170792941714;0,984065026892022;-0,467944585459144;0,107679629372228;-0,0596502735762611;-0,813866276292507;0,512834265601253;-0,243863983850688;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,952397671031656;NA
"ela";0,579829199990044;1,4539311834463;-2,79088247567522;-0,0536093255424419;-0,837711317747816;0,175273583180895;0,439501370792377;-0,843641492627072;-0,0162052869705358;-0,253227440659025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,70277773035542;NA
"v";-0,0677236888265886;2,12898833814744;-2,16736950826443;1,76640655276655;-0,990628388817711;-0,0185448989790408;0,582984688852324;-0,593494673391699;0,483698269313862;-0,271265545552827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88277235843987;NA
"três";0,413478320017517;-1,2190582758138;-0,241689260263087;-0,0310441205537477;1,496012826128;0,207925137010875;-0,613025754317872;-0,121537865763144;-0,0156111039128887;0,752297416293831;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,993214173522778;NA
"tanto";0,0348716649475747;1,74317219116873;-0,771429257276011;2,12442832947169;0,326907243265024;0,0121370541548058;0,606709639966243;-0,268495315214704;0,739405523698544;0,113779795747373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,48104891669237;NA
"segundo";-0,780365560274789;0,242768586545001;-0,294298631649829;-1,07362314622663;-1,2101541299924;-0,424987653608638;0,132211949396274;-0,160275249565155;-0,584695948926953;-0,659050822321237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,911027655848794;NA
"primeiro";-0,931630004068141;0,174884875369366;-1,10997035278357;-0,979364210196106;-0,866430955050734;-0,475395053265769;0,0892407976112333;-0,566399120552986;-0,499753012289965;-0,442125079944643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0117647970567;NA
"isso";-1,09948089462843;-0,583160621511729;-0,23069025639325;1,41471195021177;1,08902807537936;-0,50238952608726;-0,266465556341514;-0,10541007956443;0,646429119131776;0,497613284012959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13314372051642;NA
"esta";-1,2507470617935;-0,736217592827462;0,0107326464569833;1,19975680255627;-0,565942848971279;-0,636102225785786;-0,374423945308872;0,00545838603855634;0,610169710423577;-0,28782598568088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08075387678795;NA
"contra";-0,667529460379372;0,30871784973721;0,297704789850296;2,47838324800707;-0,971764740796432;-0,240307627064176;0,111137048334229;0,107172395917786;0,892206910157501;-0,349830970445422;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36138574141398;NA
"terceiro";2,29174503209891;-1,10854756193022;-0,155125822977058;-0,127877649373217;1,17676345445364;0,815048487835637;-0,394249797158984;-0,0551697792166319;-0,0454790926956477;0,418510462838995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63311777501614;NA
"tempo";0,0904585450404651;1,45692552380842;0,437006351499719;3,47545992946785;0,733070486268622;0,0234047131119618;0,376956360451929;0,113068458931997;0,899220107342285;0,189670355788813;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,91603809740194;NA
"somente";-0,794836199035924;-0,339536653935579;0,751283315200985;-0,502001841255917;0,890283221059579;-0,517823828380345;-0,221203022999746;0,489449779649591;-0,3270466488673;0,58000612759085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,795986532812831;NA
"essa";2,15495122706669;-0,594126032625271;-2,01637949096161;-0,605240018313406;-0,579950721656669;0,689597805914678;-0,190124028511249;-0,645253987836751;-0,193680573109215;-0,185587840768656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,74846993431899;NA
"apesar";-0,0172127304837523;1,05371060281732;1,1339128397254;1,20283341934515;0,349187365292708;-0,00864415724348822;0,529168811914033;0,569446021143992;0,604057631899636;0,175360352959616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01966821486667;NA
"*cod_10778083";-1,33150051843666;-1,03862878357079;0,533412512626246;-0,50471308003576;-0,853855189703215;-0,655985111702407;-0,51169714857338;0,262794239907188;-0,248655003584719;-0,420665470451926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13553243669645;NA
"*ori_outra";-0,260444172878792;0,735843763030963;-0,0558931427604449;0,178285503674674;0,0781903568567483;-0,322961574555324;0,912476780372406;-0,0693098148183937;0,221081417759186;0,0969592849261033;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,454036059613485;NA
"*tipo_proc_agravo_de_instrumento";-0,536523296115479;0,441148560958577;-0,0625808485681713;-0,115415131010291;-0,166251498922088;-0,738823680682862;0,607487141555941;-0,0861774562524149;-0,158933325946698;-0,228937951514825;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,424834574861895;NA
"*ano_2024";-0,248785216279028;0,896155290960975;-0,0232501902464347;0,263388279298272;-0,53399228182637;-0,225234926632318;0,811324218656048;-0,0210493009699973;0,238455647207843;-0,483443969132361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,590926453768811;NA
"*rel_ricardo_moreira_lins_pastl";-1,33150051843666;-1,03862878357079;0,533412512626246;-0,50471308003576;-0,853855189703215;-0,655985111702407;-0,51169714857338;0,262794239907188;-0,248655003584719;-0,420665470451926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13553243669645;NA
"*cod_10782026";-0,197147958860661;1,28770402910967;-0,0073264882565159;0,205003299224165;-1,61597602181755;-0,0945196975583158;0,617370811645557;-0,00351257734633649;0,0982858252913494;-0,774756004203113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,02879482306518;NA
"*rel_eduardo_augusto_dias_bainy";-0,102019879135417;1,24189274435471;0,23154379346488;0,0646867666400858;-0,417068808937008;-0,0763717498986901;0,929676871572855;0,173332931140033;0,0484243032383334;-0,312216354661646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,734283759647912;NA
