"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"pai";0,442142476531997;0,277218728595416;1,38937212397787;-1,19464520860418;-2,48645040775088;1,20985465113815;0,131669026356818;0,0825551084083453;0,413751866245383;-0,355762632653021;-0,740459290048278;0,360291970131711;0,033574377102403;0,00854666808223456;0,193633777260384;0,104433217332367;0,369090325281807;0,0773253457112811;0,000287759068526748;0,000113122677221318;0,00284146101663131;0,00210078898307176;0,00910047672642449;0,00215462124053773;0,00147198891678933;0,724984400383235;0,00077368087917427
"artigo";0,564619143921517;-2,34930767900384;-4,31339215154271;1,24865612739183;1,0389043862399;1,0308646307321;0,106428643138401;-0,442835903250493;-0,813058641306591;0,235367112177187;0,195829676284258;0,194314211782087;0,0181117098366354;0,203046855473043;0,617371548540427;0,0377408120356166;0,0213151791044124;0,0185704967099912;0,000469262379479204;0,00812426978098961;0,0273868717205675;0,00229503992692387;0,00158875049820109;0,00156425595958138;0,00147198891678933;1,26050994861249;0,00233882159662031
"visitação";-0,251010758298053;-0,561770463347061;2,58995139735304;-1,91317691481771;0,494240253924299;0,396793886191203;-0,0751771675608535;-0,16824901267233;0,775684721616914;-0,572992259272113;0,148023864142376;0,118838892291214;0,00544985199199515;0,0176760840114447;0,338878280784691;0,134892431028882;0,0073445609230731;0,00418891905842806;6,54668637437324e-05;0,000327910004491303;0,00696979642287745;0,0038031821706379;0,000253812550280533;0,000163593787983774;0,00103905100008659;1,02157530555998;0,00108437035753394
"quanto";0,982487485256548;-0,194837670774266;1,47162562722996;-2,84620075904529;3,82036548595855;0,428383484700133;0,192502227491766;-0,0381752298998086;0,28834078349788;-0,55766612219178;0,748537642377855;0,083934682388272;0,0715374080052699;0,00182176864287202;0,0937420184937571;0,25579231235703;0,375991948533448;0,00418327652261605;0,000835814060685545;3,28701341698339e-05;0,00187521169514242;0,00701433783079917;0,0126376244231564;0,00015889896091768;0,00086587583340549;1,103648637131;0,00105467167221501
"ir";1,28080565999505;0,641053483156116;0,814346250618122;-0,878791649085615;-0,266182556929265;-0,358310930780197;0,667114588427131;0,333896190447133;0,424156670123075;-0,457723406137367;-0,138642631320848;-0,186628195504147;0,500885362087964;0,0812509804971274;0,118263447882297;0,100466434089138;0,00752004816145479;0,0120576859034658;0,00738627441433179;0,00185032275953439;0,00298591310300297;0,00347720907871988;0,000319020173858939;0,000578068196559156;0,00450255433370855;0,543731473452896;0,00133115279172304
"tender";1,9375027795036;1,47077188697231;-2,63768768699;1,9986063852876;-0,638093867228243;-1,22402286036044;0,447157358587472;0,339440272819504;-0,608753428057189;0,46125949420843;-0,147266043289884;-0,282492925883537;0,23501812813463;0,0876951454209609;0,254403984357126;0,106548788783352;0,00886085049091165;0,0288514563939161;0,00422555383735337;0,0024349475509226;0,00783151375385596;0,00449628169391814;0,000458319264362788;0,00168646770412195;0,00112563858342714;1,20077616074575;0,00162301706180612
"santo";0,174190850192897;0,618059320805472;1,48799026496976;-1,38585568968789;1,59249340260632;-0,329681602549028;0,0649542037084746;0,230468770219924;0,554858206846355;-0,516773140947712;0,593826488376086;-0,122935308870656;0,00570591981101369;0,0465161245813806;0,243184357570157;0,153882164358281;0,165775307784458;0,00628689778988476;5,25455923299408e-05;0,000661524502614116;0,00383429739136683;0,00332599531152533;0,00439178324936301;0,000188224017766552;0,00173175166681098;0,692839933471754;0,000831287857672776
"08";-0,436789109193575;0,859407362816321;-0,85911283351106;-1,56263080876835;-2,53265933967873;-1,91550364914002;-0,115941301092011;0,228121090282998;-0,228042910424245;-0,414784721692251;-0,672269094820883;-0,50845128839823;0,0222712883976391;0,0558300604028109;0,050322548002109;0,121448396739221;0,260282439541737;0,131746684627353;0,000165195883548461;0,000639519452128239;0,000639081185127199;0,00211430863668891;0,00555404219487566;0,00317703197668087;0,00086587583340549;0,879365726266495;0,000669567997690017
"apelação";1,5402471606768;1,54108489415305;0,107345817743962;1,70180468299554;-0,761045086359017;-0,425840573828018;0,530946247385252;0,531235026651903;0,037003709897192;0,586637543173326;-0,2623436309506;-0,146793618862454;0,336297329608771;0,218003732915401;0,000954054782131821;0,174919930181252;0,028539931784064;0,00790694376826346;0,00903834945907092;0,0090481839677388;4,39014184633544e-05;0,0110338664714594;0,00220662771086094;0,000690879604294719;0,00380985366698415;0,797993055440972;0,00242608782815904
"realizar";2,58387393387415;0,159576654072311;-2,1871862323864;2,01135651130556;-1,31211272149504;-2,92248786667811;0,508760985752902;0,0314204090085972;-0,430653759467926;0,396033145416674;-0,258353069341059;-0,575433572207114;0,427972924296422;0,00105701361262823;0,179104150390271;0,11049154482863;0,0383623778071612;0,168403484980595;0,0069371247791022;2,64591308597253e-05;0,00497059514950968;0,00420353798483464;0,00178887154965015;0,0088744673972265;0,00103905100008659;1,18667987745561;0,00146320110647646
"ré";1,6099273860046;-3,3011442886699;4,91786182474427;2,44834234189822;-3,27988133861203;-3,29786048641173;0,199223615672695;-0,408506561701663;0,608570437785865;0,30297491551344;-0,405875336326393;-0,408100201163471;0,0755499562545228;0,205692697461997;0,41175108855798;0,0744463156275522;0,109000245924672;0,0975120277925422;0,00224423429578976;0,00943592831813831;0,0209415230126219;0,00519038897145351;0,00931476456435661;0,00941716493881359;0,00086587583340549;1,75978488801194;0,00268148138546645
"integral";-1,15742032671062;-0,852597664933033;-2,12629476859118;-3,39595927347782;-2,82781467149579;-3,47790434017051;-0,187235413371203;-0,137924375915139;-0,343969835986588;-0,549362944202348;-0,457454424063389;-0,562619164161385;0,0741373348414676;0,0260502115855834;0,146137667309631;0,271929915131444;0,153831834433264;0,205902686309316;0,0017399192302575;0,000944137299657018;0,00587210508650732;0,0149786207296563;0,0103860106714783;0,0157102155156856;0,00129881375010823;1,27715328523018;0,00211852175163334
"sentença";1,71283634444821;1,2666472941499;0,308282136749389;0,503350520264595;-2,10293985985825;-1,08331251150414;0,529033176575441;0,391221522007508;0,095217198429155;0,155466764545018;-0,649522038584672;-0,33459604067987;0,324725356089869;0,114991060718656;0,00614386484974722;0,0119482083639961;0,170148349748682;0,0399543407222221;0,00685884710860623;0,0037508593757023;0,000222185699856851;0,000592325495607172;0,0103388703318795;0,0027436385777728;0,00233786475019482;0,903084052530726;0,00190667085983666
"assegurar";-1,36981550767466;0,171400134858218;-1,99345851157943;-0,137273627381214;0,826823915967069;-0,040401484652375;-0,533857032530595;0,066799628751527;-0,776908889921408;-0,0534995340232715;0,322237381406797;-0,0157456362448117;0,320244694656036;0,00324674606917664;0,396125371731416;0,00137027990146853;0,0405577094830916;8,56888716980253e-05;0,00454922908492925;7,12255757575225e-05;0,00963447497158868;4,56864980243397e-05;0,00165744723044621;3,95738496313539e-06;0,00242445233353537;0,727263030141176;0,00128232075680003
"comunitário";-3,30923710792301;1,28314371371874;-0,781219819504998;-0,000246102471137673;-0,590950554860085;-0,849052733202969;-0,875780615677402;0,339580499962569;-0,206747704136222;-6,51303507919251e-05;-0,15639345984945;-0,224699500572739;0,774697631848183;0,0754215192950007;0,0252164202076067;1,82551618466172e-09;0,00858753103825502;0,0156862009511685;0,0151715996002489;0,0022810048178106;0,000845516538418801;8,39088077583436e-11;0,000483813397924588;0,000998722720594936;0,00138540133344878;1,12961948721297;0,00176782777506804
"aplicação";-0,11221223094324;-1,02721640427957;-2,63729447514675;-1,93684512124259;-2,34449781315836;-1,67878689284458;-0,0250354933890817;-0,229180627479957;-0,5884025996328;-0,432126452000332;-0,523077199416282;-0,374551488765491;0,00129129579572433;0,0700708610266062;0,416603643168611;0,163912627774399;0,195945177971409;0,0889013736195102;1,85346732310504e-05;0,00155320375796674;0,0102381571154968;0,00552197362564555;0,00809103731321967;0,00414854379920122;0,00147198891678933;0,938204977652384;0,00129568671413621
"inc";-1,13876211134444;1,83987545950325;1,12953323552537;-3,5731819682713;-5,40833317803549;-3,12670914135361;-0,149847791526093;0,242106118163802;0,148633379274421;-0,470189007284559;-0,711673469368514;-0,411438398686385;0,047377852369222;0,0800855982468288;0,0272249976551503;0,198745315646644;0,371471758820536;0,109864227807316;0,00123513469638671;0,00322422363592566;0,00121519600240026;0,0121606999014781;0,0278596194831617;0,00931157767779603;0,000952463416746039;1,57186675319346;0,00235331335940294
"possibilidade";0,163342699026498;-1,19389945716844;0,00406429596495188;-3,87420686336405;0,422277433313421;1,74705379174104;0,0368089858071542;-0,269043112645965;0,000915881844622384;-0,873045604716086;0,095159466215222;0,393695455063459;0,00260597985309165;0,0901519918423598;9,42329357235125e-07;0,624617996157978;0,00605420215506039;0,0916972141466522;3,92738968334435e-05;0,00209816698719028;2,43150514107118e-08;0,022093786470026;0,000262482459230938;0,00449280008407867;0,00147198891678933;0,9613568053135;0,00136042232410458
"apelante";1,36958828402602;-0,908409599652337;0,318521437939461;2,67975994628312;-1,3058939531225;-1,47199619282972;0,36793922718164;-0,244043797657161;0,0855706295703122;0,71991620778861;-0,350827776125998;-0,395451062133788;0,19635945147068;0,0559375439589766;0,00620311098154662;0,32028810528613;0,0620550515415344;0,0697681340146701;0,00341078997511198;0,00150050809728556;0,000184481256815955;0,0130577002999194;0,00310092123585075;0,00393992801331793;0,00181833925015153;0,928612513154652;0,00156799248344752
"liberdade";-2,95562137956781;1,02465371723879;-0,335492968687838;0,373338240980701;-0,617581699240261;-0,96530629843754;-0,877275646365405;0,304133593803824;-0,0995796731581731;0,110812754615126;-0,183308115217271;-0,286518331731048;0,80559442458159;0,0626962132804604;0,00606242206401505;0,00547647473482034;0,0122263623402296;0,0264314580713495;0,0121024472967126;0,00145455397385231;0,000155934584173838;0,000193099235852197;0,000528401981451538;0,00129093947500658;0,00138540133344878;0,989375104025797;0,00135611823910788
"negligência";-1,00525859596948;1,20138897183311;-0,572153126037167;0,933833985871957;0,161862799009212;-0,0726343822972345;-0,523688634798512;0,625862592017438;-0,298062698166872;0,486480043195359;0,0843222913762318;-0,0378388214308061;0,225255277232213;0,20833147258648;0,0426191127144079;0,0828201506293554;0,00203003277103687;0,000361722785830441;0,00358752607460313;0,00512397211250591;0,00116215492120514;0,00309584227551734;9,30108402309254e-05;1,87294045510203e-05;0,00355009091696251;0,636371487160883;0,00143767559585466
"ele";-1,54244394599953;1,19555394373931;-1,30460004239807;-2,722082111846e-05;-0,995931093490517;-0,350722829242131;-0,599245812142513;0,464477620619131;-0,506842478104697;-1,05754008763976e-05;-0,386923322889354;-0,136257260557969;0,355269663920784;0,138212052213374;0,148441246111666;4,71432011839351e-11;0,0514858041887094;0,00564988235517184;0,00473807831939248;0,00284656960299454;0,00338952023762889;1,47565861584151e-12;0,00197534081639692;0,000244969223992286;0,00199151441683263;0,77750059871309;0,00120388476603878
"unânime";0,0739176797880903;0,515706071381002;0,70214227116079;-3,25545692460711;0,886036099679744;-0,946097031211287;0,0204675837794006;0,14279746404103;0,194421088449229;-0,90142625601408;0,245340737882447;-0,26197142964002;0,00075079135020862;0,0236643900411796;0,039567017730312;0,62047429733223;0,03749859659583;0,0378325797091801;7,56958820366043e-06;0,000368451297337227;0,000683008078899759;0,0146824830381469;0,00108762312918617;0,00124007216897298;0,00138540133344878;0,810511349231411;0,000910109823857197
"felipe";0,776196516164165;0,932507496662659;1,40280964301907;-3,71643352198014;1,18242592748896;-1,42067454600879;0,170733923311474;0,205116436504211;0,308565149448774;-0,817475037210481;0,260089054023401;-0,312494753503281;0,053329241487614;0,0498419368238784;0,101737247545733;0,520897229223576;0,0430189186654534;0,0549519635779641;0,000678175895070572;0,000978821803387027;0,00221511590866003;0,0155471829251771;0,0015737902815807;0,00227189454964105;0,00112563858342714;1,0098558606585;0,00114793619975602
"brasil";0,776196516164165;0,932507496662659;1,40280964301907;-3,71643352198014;1,18242592748896;-1,42067454600879;0,170733923311474;0,205116436504211;0,308565149448774;-0,817475037210481;0,260089054023401;-0,312494753503281;0,053329241487614;0,0498419368238784;0,101737247545733;0,520897229223576;0,0430189186654534;0,0549519635779641;0,000678175895070572;0,000978821803387027;0,00221511590866003;0,0155471829251771;0,0015737902815807;0,00227189454964105;0,00112563858342714;1,0098558606585;0,00114793619975602
"interno";-0,883974554007816;-2,34740433737288;1,56406855646698;3,16798028932635;1,04790607404388;1,79885703622825;-0,183889716265563;-0,488321202915796;0,325366970988691;0,659022359747664;0,217991739417405;0,374209086103851;0,0459487902641743;0,209815987869056;0,0840168887761013;0,251441395087073;0,0224454771942097;0,0585274821901342;0,00101490736704474;0,00715686265882373;0,00317730164862159;0,0130350235261412;0,00142623665254747;0,00420281405765158;0,00129881375010823;1,23900519452486;0,00199385298128789
"julgamento";-1,59608329811637;-1,8380734380492;0,779413546507762;2,86156341565601;1,53786093238572;2,4554909605697;-0,331966847410115;-0,382297994883834;0,16210899404077;0,595172060806934;0,319857269405526;0,510713691438508;0,156535773046478;0,134430072452716;0,0218021270424466;0,214381116016181;0,0505156793622798;0,113959665053703;0,00330870451276217;0,00438806039093688;0,000789010489843027;0,0106353950755315;0,0030717156212983;0,00783111419703808;0,00129881375010823;1,21204614971135;0,0019080299623735
"ausente";-0,729087891304859;-1,67017567957362;0,941138185618744;1,14625644405499;0,788332803377399;3,71228587764933;-0,163342781481552;-0,374181418067639;0,210849927465312;0,256804039809249;0,176615843401754;0,831689989837422;0,0430011904354164;0,146121202153627;0,0418492777726044;0,0452857505008781;0,0174754946516559;0,3429063459987;0,000552327460296855;0,00289841904993252;0,000920330159594502;0,00136521309433293;0,000645737579580087;0,0143192308640346;0,00103905100008659;1,05635538513683;0,00115946319131448
"prejuízo";-0,896827356529357;-1,92479558229361;0,493996482866425;3,0778200200551;2,68401686622326;2,93047398706785;-0,163689051655272;-0,351313952682245;0,0901643055519327;0,561764130610503;0,489887125164273;0,534870512536466;0,0270455110343988;0,0806705358832283;0,00479275999164491;0,13571917756948;0,0842049362780859;0,0888229569652391;0,000905350333055039;0,00417030863598759;0,000274692425846149;0,0106631473708611;0,00810904017631154;0,0096666214612051;0,00112563858342714;1,63844420170034;0,00302177610417447
"qualquer";0,155139161049971;1,14519686914997;-1,42390181978454;0,358599731076908;0,623178123486856;0,593169775483846;0,075414880563926;0,556693000816918;-0,692174593101091;0,174319338240524;0,302933852643918;0,288346459201466;0,00375010601003913;0,132321126610517;0,184510560446337;0,00853685427825855;0,0210336498068279;0,0168628386146392;3,54280637242971e-05;0,0019304779439679;0,00298445221842214;0,000189288599981238;0,000571648328952653;0,000517919863478089;0,00147198891678933;0,761149682577687;0,000852795070386868
"determinado";0,803103938580316;-1,05388684256084;-1,78160022052071;-2,31388732471288;2,53957198042524;1,05682104426024;0,190086440642656;-0,249444174183293;-0,421686444678149;-0,547673326543947;0,601090562907975;0,250138669541083;0,060929298446478;0,0679420817054917;0,175131251769467;0,215498554623956;0,211784071216491;0,0324532025168945;0,000837703614377716;0,00144256317896293;0,00412256387448192;0,00695394564654981;0,00837660296618017;0,00145060704769847;0,00129881375010823;0,977527696954985;0,00124109498438928
"abandono";0,0265985061113706;3,02748548593532;1,12036784156872;0,0534498543434359;-0,831713612720528;3,99768487173248;0,00510964962189763;0,581588680346862;0,215225888780671;0,0102678709433109;-0,159774580157636;0,767966776321378;3,31518035429749e-05;0,278115393206223;0,0343537703912905;5,70378310991834e-05;0,0112675595409311;0,230346581329206;8,57626407740295e-07;0,0111108630310578;0,00152161549968818;3,46319309123588e-06;0,000838554461008299;0,0193731734930732;0,00121222616676769;1,38795079441134;0,00233524146747761
"pleito";1,385369647662;-2,66547726073386;-4,16521841710846;1,95332063793844;0,479717279226625;-0,188778858363922;0,251039133676288;-0,483004015208313;-0,754768104504146;0,353956015686953;0,0869282868942854;-0,0342081127156613;0,0931103022378361;0,223195061829872;0,491589309670038;0,0788661714320348;0,00388084856549311;0,000531796039756941;0,00199419765589728;0,00738221736339697;0,0180265419990158;0,00396445910253312;0,000239115422622144;3,70291357158395e-05;0,00103905100008659;1,36407171807474;0,00193335352191673
"confirmar";0,297789371748993;4,67247560696575;0,584134991580623;1,01143019690648;0,25149847172556;-0,762116360454049;0,0608761334655254;0,95517931682201;0,119412857149647;0,206763455983381;0,0514130321079622;-0,155797021911068;0,00473472446481391;0,754811706790784;0,0106405294748389;0,0232715567430233;0,00117391485209636;0,00953873714984185;8,4463036556694e-05;0,0207942082669139;0,000324993555483405;0,000974361544320466;6,02447219744753e-05;0,00055321108456048;0,000952463416746039;1,30026610816182;0,0016103222332996
"vulnerabilidade";1,81906574382006;-3,20505441586264;-2,38661453400479;-1,80111976981105;3,07276292102671;-1,21495929289397;0,314571656813783;-0,554251148536813;-0,412718061833835;-0,311468253434146;0,53137393541008;-0,21010332310714;0,156818251394716;0,315238207353073;0,157661207522241;0,0655031648819368;0,155541934603427;0,0215176707988358;0,00286518328889051;0,00889460023260943;0,00493196721267893;0,00280892927976813;0,00817548875992435;0,00127814190266638;0,00086587583340549;1,38013158922603;0,00164928842633957
"descabimento";1,23538912172487;-1,87345926996063;-2,06419732312793;0,729475420670737;-1,13095182882616;1,10624934427665;0,351793988441684;-0,533493210497345;-0,587808485977219;0,207728126462398;-0,322054037551075;0,315019666427621;0,100026475091403;0,14895810841363;0,163106140105041;0,0148595626291534;0,0291397087371034;0,0246709265328489;0,00185008294649459;0,00425473157042339;0,00516518731001117;0,000645067231022468;0,00155050035048517;0,00148350736548404;0,00121222616676769;1,17359079617466;0,00166961771548379
"assim";0,366373026780902;-1,36422877016747;4,04983960875357;-5,31205146727178;7,76924839900424;-3,99699246640957;0,0330412433553273;-0,123032569246421;0,36523359058005;-0,479065794740158;0,700667375256859;-0,360467586635481;0,00201906525101848;0,0181278373563976;0,144091873147102;0,180844455971725;0,315610146364942;0,0739166060189443;0,000116225815873755;0,00161149894999796;0,0142014034605847;0,024433189705554;0,0522653222663693;0,0138331879613255;0,00086587583340549;2,44973281420827;0,00519628613820139
"restar";0,639947738477005;-0,965280481350476;-1,64400358654494;0,195952020827401;1,71671413971646;1,25669400645294;0,218108403174917;-0,328989027923306;-0,56031293731658;0,0667848009952742;0,585094308814114;0,428309229874384;0,0664103895039032;0,097841314183047;0,255984106482088;0,00265291774662739;0,166124065793286;0,078773127092981;0,000460986267535183;0,00104883221922164;0,00304231719659226;4,32213635866697e-05;0,00331737784115779;0,00177769830601018;0,00112563858342714;0,746099758384383;0,000626603432591224
"04";2,73245433488867;1,43701977155127;-0,630722930292644;1,79384332468091;-0,922069853190895;-2,0551105703935;0,640133069853904;0,336651144013116;-0,147759690048738;0,420244327454318;-0,216013639535123;-0,481451500037164;0,472942409170339;0,0847024825257177;0,0147177067307863;0,0868457825954594;0,0187205952324499;0,0822895729378271;0,00711138398257604;0,00196686155183322;0,000378900819358068;0,00306490714421377;0,000809796601939411;0,00402270967373576;0,000952463416746039;1,19376595048771;0,00135733384621889
"verificar";1,03201379401089;5,98153477952784;-0,0747415376316358;1,94788226596219;2,12779899325647;-2,47472822074053;0,144094059594676;0,835166771985818;-0,0104357244449554;0,271971426102864;0,297092148108007;-0,345531850242158;0,0300580198964433;0,653857103119987;9,2081819017413e-05;0,0456238627523094;0,0444160705748685;0,0531638438120077;0,00138330479395889;0,0464699432661285;7,25555993706108e-06;0,0049280179955624;0,00588041634215506;0,00795429877027827;0,00129881375010823;1,78844555156716;0,00415430447344407
"idade";0,152039443672171;0,607542575571929;0,853247403352394;0,399404813798401;1,90156253640235;-0,561343986371575;0,0666044071347944;0,266148126287318;0,373784828903522;0,174968548866736;0,833023604321419;-0,245909762019239;0,0080765319077077;0,0835091423970962;0,148567149356398;0,0237474094727719;0,439160395741795;0,0338643315056788;4,60358321880069e-05;0,000735083865793505;0,00144988449394189;0,000317694754659514;0,00720119679942211;0,000627540274813163;0,00199151441683263;0,508293106296791;0,000514531412581465
"relação";2,02162390463137;-2,60162983642725;-5,01810079264782;0,896762373909481;-0,889646872525316;-1,92931558969904;0,314367746444424;-0,404560169122726;-0,78032765342836;0,139448868771405;-0,138342389900712;-0,300013564701282;0,145705565759441;0,15625525805102;0,524341996994152;0,0122153931860538;0,0098084481109039;0,040818209344829;0,00353880267709496;0,00586066136097368;0,0218039099187572;0,000696322413420874;0,000685316094721686;0,00322301380609208;0,00086587583340549;1,59122904660053;0,00219240616394945
"nascimento";1,63734525835233;5,81092413139394;0,452197087731665;1,65745020838474;0,774051813622912;0,26932135442867;0,258657390832578;0,917972838340116;0,0714352200662092;0,261833442976544;0,122279782751748;0,0425456747602011;0,0821983376684268;0,67041099838958;0,00366183266258826;0,0358872982882506;0,00638575335132254;0,000684062951697865;0,00278559130146215;0,0350854681037143;0,000212467440803186;0,00285441980425105;0,000622553859388262;7,53665168772638e-05;0,00103905100008659;1,71584934600764;0,00305911054968726
"josé";0,606707160218474;-2,19399613376143;-4,7179106165957;-1,37433709302669;-0,593583807340222;-0,0184210855689042;0,111361082000468;-0,402707927944242;-0,865972359476358;-0,252259534332376;-0,108952290952955;-0,00338118973218922;0,0202954195380727;0,17186194659057;0,71680277847357;0,0443714488907468;0,0067529487811665;5,75495882531272e-06;0,000478085000771103;0,00625199459038893;0,0289098804046062;0,00245320258715352;0,000457626291890874;4,40734773837854e-07;0,00129881375010823;1,2795301040983;0,00212641434837709
"antônio";1,32280430297188;-2,65994871664923;-5,10316335940576;-1,04284939144139;-0,245860850234224;0,199945430906434;0,220298017550136;-0,442984217503949;-0,849873839074958;-0,173674709873383;-0,04094532938705;0,0332986383155359;0,077871599705503;0,20389315395495;0,676904358724584;0,0206209355120182;0,000935096066045504;0,000547246327023801;0,00196965502740427;0,00796426125878003;0,0293141909729119;0,00122417119161708;6,80421031961767e-05;4,50009766581239e-05;0,00112563858342714;1,42421795035599;0,00228324166694179
"daltoe";1,32280430297188;-2,65994871664923;-5,10316335940576;-1,04284939144139;-0,245860850234224;0,199945430906434;0,220298017550136;-0,442984217503949;-0,849873839074958;-0,173674709873383;-0,04094532938705;0,0332986383155359;0,077871599705503;0,20389315395495;0,676904358724584;0,0206209355120182;0,000935096066045504;0,000547246327023801;0,00196965502740427;0,00796426125878003;0,0293141909729119;0,00122417119161708;6,80421031961767e-05;4,50009766581239e-05;0,00112563858342714;1,42421795035599;0,00228324166694179
"cezar";1,32280430297188;-2,65994871664923;-5,10316335940576;-1,04284939144139;-0,245860850234224;0,199945430906434;0,220298017550136;-0,442984217503949;-0,849873839074958;-0,173674709873383;-0,04094532938705;0,0332986383155359;0,077871599705503;0,20389315395495;0,676904358724584;0,0206209355120182;0,000935096066045504;0,000547246327023801;0,00196965502740427;0,00796426125878003;0,0293141909729119;0,00122417119161708;6,80421031961767e-05;4,50009766581239e-05;0,00112563858342714;1,42421795035599;0,00228324166694179
"público";-0,376672691603359;1,04595914294367;-2,35457148594943;-1,70205847752014;-1,87244026017968;-2,71766831583769;-0,0830540782483782;0,230627742438325;-0,519168946394893;-0,375293726161944;-0,412861891374209;-0,599229628237561;0,00644247128820292;0,0321678385324813;0,147030844563598;0,0560467528832404;0,0553387996947185;0,10315472167667;0,000171993456783796;0,00132621243414186;0,0067205902116413;0,00351182291562685;0,00425010437190964;0,00895316434745115;0,00121222616676769;1,40996487603565;0,00240990677315431
"fazer";2,2662431991574;0,775429332989716;-0,995525138828875;1,36560197466437;-0,41847376287102;-0,958421382984485;0,728143204096955;0,249145192927144;-0,319861903883679;0,438767471082957;-0,134455484142526;-0,307940479177535;0,563045092680294;0,042685740438818;0,063459271581636;0,0871075309102131;0,00667353882441532;0,030975271917742;0,00444701553184444;0,00052064304308674;0,000858143823742533;0,00161474478587515;0,000151632427233034;0,000795368904114548;0,00086587583340549;0,90741369480798;0,000712961826586778
"negar";1,4559353509095;1,44067975123692;0,280458223941704;-4,76118736191162;-3,07867515790767;5,03648342330816;0,185222002110704;0,183281206653688;0,035679492028574;-0,605711410912961;-0,391664627306376;0,6407341800443;0,0700925475124033;0,0444417124616844;0,0015190934519231;0,319371007481155;0,108944414787408;0,25799688877478;0,00183543834620139;0,00179717563912381;6,81070355671791e-05;0,0196284570917195;0,00820697958950372;0,0219639494962836;0,00086587583340549;1,65225309149772;0,00236378931367544
"provimento";1,40290852702573;1,50988113567083;1,69559938978314;-3,9389180507202;3,62900518438543;0,194977648714905;0,234320720933875;0,252187815113593;0,28320739647321;-0,657897574620191;0,606134394863771;0,032566131242875;0,110169931412065;0,0826338724830735;0,0939964263941572;0,370028812102932;0,256253095068501;0,00065455480499138;0,00255626331526734;0,00296095901444452;0,00373416394142299;0,0201511932768501;0,0171049596869378;4,93760717357253e-05;0,00129881375010823;1,26989618884122;0,00209451423989106
"impossibilidade";1,40595032813685;1,59002914612888;-0,759681890359617;0,374585189603825;0,290930734673728;2,41393484850322;0,421350539016542;0,47651728824676;-0,227669760146016;0,112259777880163;0,0871892978137428;0,723434341322364;0,230018310293905;0,190502571612741;0,03922351149711;0,00695666258916293;0,00342366477343901;0,208566969678423;0,00171157357796184;0,00218910094860105;0,000499711294952256;0,00012149455733876;7,32883300526409e-05;0,00504552900928069;0,00086587583340549;0,880763234031977;0,000671697873774757
"imediato";-0,433522503540138;-2,04385006359203;-2,56444899632866;-3,95352155849673;-0,410503249137744;2,44926571761513;-0,0757663228934049;-0,357201765996636;-0,448186355063149;-0,690953268909989;-0,0717432693089312;0,428055881060841;0,00773336014148557;0,111304116737455;0,158049652661321;0,274025164940875;0,00241028120704107;0,0759256886253943;0,000211554497704062;0,00470215603704104;0,00740264806580862;0,0175941055741172;0,000189684641803133;0,0067525961746733;0,00112563858342714;1,48114621329672;0,00246941928886672
"todo";-1,19825548701662;1,87353232821904;-1,54787220170118;0,890403318041114;0,363939922205824;-0,796851400702745;-0,401608989431716;0,6279357225203;-0,518787017819039;0,298428824753779;0,121978614706657;-0,267073832943806;0,235247905058744;0,37240672309635;0,229275465417859;0,0553449160164026;0,00754355186746126;0,0320002654608711;0,00273512483051691;0,00668652822472949;0,00456403011183509;0,00151026041329377;0,000252311877517879;0,00120957549620248;0,00190492683349208;0,742261523176461;0,00104952357029537
"fim";0,439242953590651;3,00626494931701;-0,901399562480644;0,828706487660631;1,22559040533771;-0,461775692906379;0,12451015620362;0,852171936667572;-0,255515539654929;0,234909571985391;0,347412409380323;-0,130897406969882;0,0171388729287799;0,519870743241944;0,0421568166134503;0,0259927010300687;0,0463823693899245;0,00582648695169265;0,000200468652467613;0,00939055739422494;0,000844250935568756;0,000713572890491803;0,00156072924927443;0,000221563900485756;0,00103905100008659;1,00805465208626;0,00105585679964611
"preliminar";2,91194932692936;3,15210974272993;-4,43513966068433;3,02570189367293;0,674040850898457;-1,8256655770723;0,407642712738909;0,441262680807749;-0,620873566012139;0,423566892620589;0,0943587302210477;-0,255574251072759;0,24994794394483;0,189649987772227;0,338654626235196;0,114977139003837;0,00465526010656347;0,0302201339264277;0,0110132248020665;0,0129047482425486;0,0255482688671423;0,0118904735683297;0,000590091439102844;0,00432901740320384;0,00129881375010823;1,74996528452332;0,00397745929998715
"ausência";-0,338827921544051;-0,861558227694587;-4,05455100045105;-0,818044354637056;-1,36864919196585;0,308542292985897;-0,0758894215913258;-0,192968617429864;-0,908123299976498;-0,183222541479317;-0,306544971460448;0,0691061587972374;0,00587635669440033;0,0246029538928543;0,491468595066483;0,0145942153856779;0,0333291033402481;0,00149882579940759;9,94063212554003e-05;0,000642724547327248;0,0142344651617098;0,000579441134430304;0,00162195913989851;8,24299476673264e-05;0,00086587583340549;1,32799219131927;0,00152702680769328
